dataset,obj_id,lat,lon
NYC,4567952,40.7465934867647,-73.99353677867647
NYC,4567953,40.7449045787234,-73.9974170893617
NYC,4567953,40.74512127303369,-73.9978485174157
NYC,4567953,40.74530194285713,-73.99822597470238
NYC,4567953,40.750034410144934,-73.99505668115943
NYC,4567953,40.75052815882353,-73.99468873039216
NYC,4568209,40.753476519148926,-73.99552962340425
NYC,4568209,40.75342669215686,-73.9960639127451
NYC,4568209,40.754969158,-74.000366766
NYC,4568209,40.755643709090904,-74.00171185454543
NYC,4568645,40.72190416824325,-74.008209522973
NYC,4568645,40.7223359113924,-74.00816604050631
NYC,4568645,40.72264171379312,-74.00811729712643
NYC,4568645,40.72297278333334,-74.0080379179487
NYC,4568645,40.72326750126581,-74.0080606341772
NYC,4568645,40.72350243388886,-74.00794582111111
NYC,4568645,40.723841350847465,-74.00774926440677
NYC,4573332,40.76835188048781,-73.99588447560974
NYC,4573332,40.762801579999994,-74.00042288461539
NYC,4573332,40.75742127297297,-74.00483302162162
NYC,4573332,40.75048617333334,-74.00844730833333
NYC,4575040,40.72168269482758,-73.99555630287357
NYC,4575040,40.72137473137254,-73.99477232647055
NYC,4575040,40.72290754761904,-73.99451451190477
NYC,4575040,40.72187911063831,-73.99753285886527
NYC,4575040,40.72172625238096,-73.9998911
NYC,4575161,40.78177614499999,-73.97189087299998
NYC,4575161,40.788268334375,-73.97460126249999
NYC,4575161,40.789368351117325,-73.973625650838
NYC,4575161,40.78804678085106,-73.95601191914895
NYC,4575235,40.69252749285713,-73.98908044047619
NYC,4575445,40.72053009426229,-73.9815192737705
NYC,4575445,40.723976575757575,-73.97894820606064
NYC,4575445,40.72600483365385,-73.98340561923077
NYC,4575445,40.723207254,-73.98560754999998
NYC,4575445,40.71869618490565,-73.98803661509433
NYC,4575445,40.71820316500001,-73.98752790500001
NYC,4575471,40.71937809024391,-73.94159797317073
NYC,4575471,40.72578588181818,-73.9435587974026
NYC,4575619,40.77030173888889,-73.99474200555555
NYC,4575619,40.764864053333326,-73.99620709285712
NYC,4575619,40.76505518132353,-73.99449569808823
NYC,4575649,40.76520523043478,-73.99479644847821
NYC,4575649,40.762440764102564,-73.99032242564103
NYC,4575649,40.761176023809526,-73.98732298571429
NYC,4575649,40.76290983431374,-73.9853052372549
NYC,4575677,40.76494236279069,-73.96881373604651
NYC,4575677,40.76226025731707,-73.96229495609752
NYC,4575677,40.76162760583331,-73.96080271166666
NYC,4579962,40.78270671578948,-73.94379745350876
NYC,4580003,40.728681824999995,-73.9755783
NYC,4580003,40.724218691891885,-73.97878798378377
NYC,4580003,40.72181237837838,-73.98055712702703
NYC,4580003,40.72287838297873,-73.9855776148936
NYC,4580323,40.755434098936156,-73.99656782234044
NYC,4580323,40.75853184952843,-73.99632808773585
NYC,4580323,40.75893819830508,-73.99621952881357
NYC,4580346,40.725993717213115,-74.01105158360653
NYC,4580346,40.72540772333332,-74.01115589222219
NYC,4580346,40.72197831583334,-74.00553040833333
NYC,4580346,40.71854736808509,-74.00067758404255
NYC,4580346,40.71630597727273,-73.99630621818183
NYC,4580346,40.69403245833334,-73.98355945
NYC,4582901,40.75199309155844,-73.99001532727273
NYC,4582901,40.74509051153845,-73.98825738076921
NYC,4582901,40.74301485909092,-73.98311139545454
NYC,4582901,40.74214650546875,-73.98111211718751
NYC,4597470,40.732284899999996,-74.01032102765957
NYC,4597470,40.74911040727273,-74.00789936727273
NYC,4599221,40.76575700104167,-73.99093306562501
NYC,4599221,40.76776366545454,-73.98732969614325
NYC,4599221,40.7673410047619,-73.98636220952385
NYC,4599221,40.76622477890625,-73.98360450156248
NYC,4603971,40.76809026229519,-73.9844954218579
NYC,4603971,40.76783859714286,-73.96843321142856
NYC,4603971,40.77579241547619,-73.96077321309527
NYC,4604044,40.78727391075697,-73.95102813625498
NYC,4604044,40.79862190731707,-73.94149123414634
NYC,4604044,40.7992715270115,-73.9430148637931
NYC,4604501,40.758935576712325,-73.99589965205475
NYC,4604501,40.76711035000002,-73.9899592
NYC,4604501,40.7678033324468,-73.98743475531916
NYC,4604501,40.767321641666676,-73.98635956874998
NYC,4604501,40.766705880645155,-73.98656867096773
NYC,4604609,40.76657825405405,-73.99029176216216
NYC,4604609,40.76692320370369,-73.99006137407407
NYC,4604609,40.767620475,-73.98963126022727
NYC,4604609,40.768417930000005,-73.98880361636361
NYC,4604609,40.767709078125,-73.98725290931604
NYC,4604609,40.76737501904762,-73.98636545714285
NYC,4604609,40.76615198615383,-73.98357186461536
NYC,4605831,40.768981073684216,-73.98812585964913
NYC,4605831,40.76360219726028,-73.99613409315069
NYC,4605831,40.76314165206186,-73.99641117010309
NYC,4605831,40.76278724011628,-73.99678962412793
NYC,4605910,40.76142751567166,-73.99783988656716
NYC,4605910,40.76078672592593,-73.99802232510291
NYC,4605910,40.76025011197182,-73.99876404788732
NYC,4605910,40.759181374193545,-73.99834844193548
NYC,4605910,40.75896963076923,-73.99787860961538
NYC,4608656,40.747101037142855,-73.97579298857143
NYC,4608656,40.75565539166668,-73.97119220833333
NYC,4608656,40.761838616000006,-73.972394428
NYC,4627101,40.75881991578948,-73.99557266381578
NYC,4627101,40.76759755333333,-73.98964571777779
NYC,4627101,40.76783164203163,-73.98767986733574
NYC,4627101,40.76619283515624,-73.98356347578124
NYC,4628716,40.759049095058145,-73.98503432500002
NYC,4628716,40.75906088947367,-73.98783152631582
NYC,4628716,40.76020422142857,-73.9906709190476
NYC,4628716,40.758147796103884,-73.99371940129869
NYC,4628716,40.758252300769215,-73.99433311692306
NYC,4628716,40.75853094000001,-73.99479722181817
NYC,4628716,40.758835142857144,-73.99498906857143
NYC,4630881,40.71759105462962,-73.9886811388889
NYC,4630881,40.71945037954545,-73.98772700227272
NYC,4630881,40.72202848947368,-73.98640501052634
NYC,4630881,40.72499181666665,-73.99477496979166
NYC,4630881,40.72855671071428,-74.0049483392857
NYC,4630881,40.728761286666675,-74.006948555
NYC,4630959,40.722125999999996,-74.0058243397727
NYC,4630959,40.719525257142855,-74.00206035510202
NYC,4630959,40.71663178461539,-73.99711616666669
NYC,4630959,40.69629582,-73.9846933411765
NYC,4631194,40.702997594117655,-74.01165885882352
NYC,4631194,40.706132478030305,-74.00905882348486
NYC,4631302,40.709662435483864,-74.0148692096774
NYC,4631302,40.70830530058139,-74.01386995755811
NYC,4631302,40.7080124957143,-74.01368690285716
NYC,4631302,40.708753452500005,-74.0126293625
NYC,4631360,40.75412866150442,-73.96676656415929
NYC,4631360,40.75395913597561,-73.96639314573174
NYC,4631360,40.7569909487395,-73.96751768487395
NYC,4631382,40.744986434090904,-73.9334953431818
NYC,4631382,40.741176943137255,-73.93434269411765
NYC,4633897,40.77079627249999,-73.99465014750004
NYC,4633897,40.76564973454544,-73.99769270545453
NYC,4633897,40.76237109912281,-74.00091287456141
NYC,4633897,40.75721146428572,-74.00491918809523
NYC,4633897,40.749487728571424,-74.00825832321428
NYC,4633925,40.74374346956522,-74.00859080434782
NYC,4633925,40.731484674390245,-74.01053885365853
NYC,4633925,40.72319846779661,-74.01166561355932
NYC,4633925,40.7157701056338,-74.01327211126761
NYC,4635588,40.74839736195652,-73.96855006847825
NYC,4635588,40.74858575,-73.9689305527027
NYC,4635588,40.74876771923078,-73.96935740705128
NYC,4635588,40.74942682209302,-73.96940551395348
NYC,4635588,40.75170698367346,-73.9704813612245
NYC,4635588,40.752770155813955,-73.97258080232557
NYC,4635588,40.753036629704795,-73.97187647712181
NYC,4636059,40.71989492777777,-73.97846626666666
NYC,4636059,40.72198940232558,-73.98513783255812
NYC,4636059,40.722266018965506,-73.98607087672411
NYC,4636059,40.72363399393939,-73.99075513636366
NYC,4636339,40.69237216097559,-73.98915076097559
NYC,4636339,40.69295814888889,-73.99071607333335
NYC,4636339,40.696176844,-73.98910973333336
NYC,4636405,40.72462120288461,-73.98011167211538
NYC,4636405,40.71911674074075,-73.97506313518518
NYC,4636405,40.76086862982455,-73.96098299385966
NYC,4636439,40.78598932836879,-73.97992814078015
NYC,4636505,40.74500471771299,-73.98720642735425
NYC,4636505,40.74448457560975,-73.98885810975608
NYC,4636689,40.74596726761364,-73.99560463977274
NYC,4636689,40.74410937149122,-73.99468527368418
NYC,4636689,40.74230877389557,-73.99601637831326
NYC,4641660,40.722220346666674,-73.99182842458332
NYC,4641660,40.720195881249985,-73.99285162708333
NYC,4641660,40.721124594117654,-73.9980946411765
NYC,4641660,40.721264826923075,-74.00511387948715
NYC,4655019,40.76574542244897,-73.98010634489795
NYC,4655019,40.7604077513889,-73.96772060833335
NYC,4655019,40.7594435796875,-73.96552135156247
NYC,4655019,40.758871473170736,-73.96568591219513
NYC,4664144,40.74679607536233,-73.97289534347826
NYC,4664144,40.7462347897196,-73.97258334859812
NYC,4664144,40.74639249074074,-73.9718585390947
NYC,4665062,40.7503955779661,-74.00221594915256
NYC,4665062,40.749832033962264,-73.99952718490566
NYC,4665062,40.75130958103447,-73.99416841637931
NYC,4665062,40.75515551132076,-73.99155548113208
NYC,4665062,40.756311947109815,-73.9906686112717
NYC,4665086,40.75698720674158,-73.99010543707865
NYC,4665086,40.755153904,-73.984459694
NYC,4665086,40.75365300109649,-73.98134051546053
NYC,4672349,40.767700539047624,-73.9867893052381
NYC,4672349,40.76897122258066,-73.99219927096773
NYC,4674598,40.75445767,-74.00110173
NYC,4674598,40.75468035333334,-74.00170284222224
NYC,4674598,40.74961530303031,-74.00651202575759
NYC,4674598,40.747977787096765,-74.0078050096774
NYC,4674598,40.74478000483872,-74.00849378387096
NYC,4681489,40.729900388999994,-74.01059204500001
NYC,4681489,40.728679188235276,-74.00524243529412
NYC,4681489,40.7256920037825,-74.00662076312055
NYC,4685794,40.74919214084506,-74.00791858309857
NYC,4685794,40.759222247887315,-74.00314192957747
NYC,4685794,40.76659735373135,-73.99679257611939
NYC,4704667,40.71989708526316,-73.98777478842105
NYC,4704667,40.719449525,-73.98869545000001
NYC,4704667,40.709650569387755,-73.95917456530613
NYC,4704864,40.72302341521739,-73.93929903260867
NYC,4704864,40.723351566666665,-73.9393687625
NYC,4704864,40.722492969230764,-73.94088579230767
NYC,4705079,40.75632759848486,-73.991500875
NYC,4705079,40.7615026857143,-73.99013914
NYC,4705079,40.761056577142845,-73.99065877999998
NYC,4705079,40.76000161785714,-73.98799283095238
NYC,4705079,40.75880109189188,-73.98556834594594
NYC,4705137,40.77767980377358,-73.94516319622642
NYC,4705137,40.77774466557971,-73.94569938079708
NYC,4705163,40.72203633142856,-73.98534541142855
NYC,4705163,40.72285879729729,-73.98580563783784
NYC,4705163,40.723185575,-73.98555236219508
NYC,4705163,40.72618141766466,-73.98340379970057
NYC,4705163,40.72913984375,-73.987066228125
NYC,4709092,40.71969844634146,-73.99803782682928
NYC,4709092,40.718366033333325,-73.99884250555559
NYC,4709092,40.71628176842103,-73.99632896578946
NYC,4709092,40.69634365284091,-73.98476609602272
NYC,4709369,40.7239955,-73.98225630285717
NYC,4709369,40.72243363230769,-73.9862406153846
NYC,4709369,40.72056860240965,-73.98715772409639
NYC,4709401,40.75004125263158,-73.97828497631578
NYC,4709401,40.75154703556701,-73.97963604123711
NYC,4709444,40.76042940000001,-73.96758851749999
NYC,4709444,40.759487621428576,-73.96537400714286
NYC,4709444,40.759559582222224,-73.96813068444445
NYC,4709473,40.76427811521739,-73.97672491086955
NYC,4709473,40.77032544090909,-73.99147000227272
NYC,4709814,40.749949271875,-73.988188103125
NYC,4709814,40.74855398974359,-73.98494053846154
NYC,4709814,40.74666891904762,-73.98052463809522
NYC,4709814,40.74536260000002,-73.97706051254417
NYC,4709814,40.74488681276597,-73.97616429574465
NYC,4709835,40.744968151470594,-73.97595909705882
NYC,4709835,40.74461594736846,-73.97545444473685
NYC,4709835,40.74548905111111,-73.97527140888889
NYC,4709835,40.745041492,-73.97582653799998
NYC,4709835,40.72391404912281,-73.99100534561403
NYC,4716077,40.75821568730159,-73.99442123650793
NYC,4716077,40.75880734905661,-73.9959666
NYC,4716077,40.76755011702127,-73.98955449361699
NYC,4716077,40.76765938531309,-73.98710119383058
NYC,4716077,40.76746066545454,-73.98675828363636
NYC,4716077,40.7663165382353,-73.98406244999998
NYC,4718303,40.76143951666666,-73.98371864722223
NYC,4718303,40.7605401688889,-73.98438753999999
NYC,4718303,40.758756436585365,-73.98502449024389
NYC,4718338,40.75864367894738,-73.99479872894736
NYC,4718338,40.75872360555556,-73.99508773055554
NYC,4718338,40.758861833132535,-73.99553085662649
NYC,4718338,40.75897370786517,-73.9957532247191
NYC,4718338,40.75901583164558,-73.99625228227848
NYC,4718338,40.75929665106383,-73.99715138085104
NYC,4718338,40.75905235925925,-73.99739500617282
NYC,4720724,40.76574617762237,-73.95700132937067
NYC,4720724,40.76561182941176,-73.95489027647059
NYC,4720845,40.76603932941177,-73.95427463921567
NYC,4720845,40.7660006131579,-73.95440609736842
NYC,4720845,40.76873641276595,-73.95247117446807
NYC,4720845,40.773921002380945,-73.94872486190475
NYC,4720845,40.779643574657534,-73.94445731095891
NYC,4720845,40.78245829242424,-73.94435230151515
NYC,4723620,40.71754906329991,-73.99405964749059
NYC,4723620,40.71798398900001,-73.993865339
NYC,4723620,40.71965469687499,-73.99298120703122
NYC,4723620,40.723351031428585,-73.9910977242857
NYC,4723620,40.72296077722222,-73.98921590777778
NYC,4723620,40.7225969969231,-73.98810534769234
NYC,4723620,40.72179231224491,-73.9851378265306
NYC,4723733,40.7201615007479,-73.98257874019394
NYC,4723733,40.719764592452826,-73.98282318301884
NYC,4723733,40.71787314210525,-73.98555070789473
NYC,4723733,40.718108059183656,-73.98562634897958
NYC,4723733,40.72096985999999,-73.98415028999999
NYC,4723733,40.71995278888889,-73.97911248333335
NYC,4724246,40.71772727446808,-73.9853156042553
NYC,4724246,40.71823730508476,-73.98686904237287
NYC,4724246,40.7185795609091,-73.98802004181816
NYC,4724246,40.71918870243902,-73.99000723414635
NYC,4724246,40.719967181818184,-73.99258424363637
NYC,4724246,40.721252125,-73.99465807045455
NYC,4724246,40.72102496339284,-73.99396962857142
NYC,4724315,40.72562620317461,-73.97769209682538
NYC,4724315,40.726836410000004,-73.97977550333334
NYC,4724315,40.727800917692306,-73.98206203076923
NYC,4724315,40.72698596085526,-73.99167180559216
NYC,4724350,40.76415120000001,-73.95917696923078
NYC,4724350,40.764905143478266,-73.9610113097826
NYC,4724350,40.76448645,-73.96150386764705
NYC,4724350,40.76417854711865,-73.96136573661018
NYC,4724414,40.76252994166666,-73.95716032083334
NYC,4724414,40.71983008103448,-73.97833411724137
NYC,4724414,40.72176889807692,-73.98446689807692
NYC,4724414,40.72221474761905,-73.98594521428568
NYC,4724493,40.722240991666666,-73.98660141944444
NYC,4724493,40.72071846944445,-73.98160374444443
NYC,4724493,40.71996034444443,-73.97906833555555
NYC,4724493,40.782629654999994,-73.94382072900002
NYC,4724533,40.78378142916667,-73.94442411354166
NYC,4724533,40.788442397435894,-73.9550084384615
NYC,4724533,40.79532368454546,-73.97115819636365
NYC,4724533,40.79673030487805,-73.96866670121949
NYC,4724633,40.71989533297873,-73.97852512340425
NYC,4724633,40.721543977419344,-73.98062990322579
NYC,4724633,40.7239700400901,-73.97889344369368
NYC,4724633,40.73034956666665,-73.98020393333331
NYC,4725039,40.757272590163936,-73.99384423442618
NYC,4725039,40.74756839819277,-73.98519894036146
NYC,4725039,40.74681422464788,-73.98400263802816
NYC,4725039,40.747151438235285,-73.98350295882355
NYC,4725039,40.75254827837838,-73.97862914054053
NYC,4729389,40.71831252340425,-73.98706784893616
NYC,4729389,40.71861941221375,-73.98790569408395
NYC,4729389,40.71877670588234,-73.98868805882351
NYC,4729389,40.719477316666676,-73.99101430208334
NYC,4729389,40.72026129583333,-73.99369667916667
NYC,4729389,40.71964380285715,-73.9943828342857
NYC,4729737,40.73530412745097,-73.9918372117647
NYC,4729737,40.731485645454555,-73.98279924545453
NYC,4729737,40.73193169090909,-73.98209461515151
NYC,4729737,40.73561684999998,-73.97547248513513
NYC,4729820,40.721773354716994,-73.98447575660377
NYC,4729820,40.7221640369863,-73.98584328424661
NYC,4729820,40.721393257446806,-73.98682302127656
NYC,4729820,40.718839605357154,-73.98810811964286
NYC,4729844,40.719152037842456,-73.98956007654108
NYC,4729844,40.71927631333334,-73.99001114888887
NYC,4729844,40.72153913448275,-73.98907496275864
NYC,4729844,40.731557984848486,-73.98523696666666
NYC,4729949,40.7390861744186,-74.00262159767443
NYC,4729949,40.74608650588227,-73.99276617117646
NYC,4729949,40.7465404,-73.99387655370371
NYC,4729997,40.746202902777775,-73.99095863240741
NYC,4729997,40.75484886530613,-73.98765888163268
NYC,4730149,40.71889731382978,-73.98888365851063
NYC,4730149,40.720011097674416,-73.99252340930234
NYC,4730149,40.71976038437501,-73.99435925312497
NYC,4730149,40.721234007142854,-73.99468552142855
NYC,4730149,40.72102772765958,-73.99398544680851
NYC,4730149,40.72391751293101,-73.99264224310342
NYC,4730149,40.72695445499999,-73.991587145
NYC,4730174,40.72584803620689,-73.98971931853447
NYC,4730174,40.72515408545455,-73.99026796000001
NYC,4730174,40.720229545999985,-73.99287335
NYC,4733444,40.72539538095237,-73.98410821111109
NYC,4733444,40.7224343890411,-73.98621454109592
NYC,4733444,40.72366741093751,-73.99084621796874
NYC,4733444,40.725466959615375,-73.99657401923076
NYC,4734077,40.719378049999996,-73.97707010581395
NYC,4734077,40.722013833333335,-73.98526859374998
NYC,4734077,40.72274731714287,-73.98594427714285
NYC,4734077,40.72597079250001,-73.98358506500001
NYC,4734102,40.73036644999999,-73.98615707571427
NYC,4734102,40.72848987894736,-73.99074494210525
NYC,4734102,40.727230546808514,-73.99154528936168
NYC,4734102,40.726497886956516,-73.9901029557971
NYC,4734102,40.72637372317073,-73.98964827439023
NYC,4734102,40.71805396363636,-73.98686444659087
NYC,4734213,40.72204225746755,-73.98813612402601
NYC,4734213,40.731631671052625,-73.98528287631576
NYC,4734213,40.730908194444446,-73.98599498888886
NYC,4734283,40.760849964361704,-73.99029138138299
NYC,4734283,40.7588705969697,-73.9856800969697
NYC,4734283,40.7584913210396,-73.98476261658415
NYC,4734306,40.78382950625001,-73.94434285833334
NYC,4734306,40.78737157941177,-73.94458182941177
NYC,4734345,40.72205496875,-73.985276746875
NYC,4734345,40.721113746153854,-73.9869185692308
NYC,4734345,40.718826947383725,-73.98842966279076
NYC,4734345,40.718926728571425,-73.98888215142857
NYC,4734374,40.72269232413793,-73.98856495689654
NYC,4743773,40.71975533939393,-73.99296048257578
NYC,4743773,40.71973369285716,-73.99234966938775
NYC,4743773,40.7187769948,-73.99263347813333
NYC,4743773,40.721540912500004,-73.98900520416665
NYC,4743773,40.7212035569343,-73.98763862189783
NYC,4743902,40.72203399318182,-73.98531735454544
NYC,4743902,40.721487251351334,-73.98763451621623
NYC,4743902,40.72107480666666,-73.98712732444446
NYC,4743944,40.82838660196078,-73.9351803745098
NYC,4743944,40.82520539333335,-73.93673664666669
NYC,4743944,40.8265601,-73.93537657959185
NYC,4743989,40.71992147179487,-73.9785924179487
NYC,4743989,40.72196624594595,-73.98515529189189
NYC,4743989,40.72290340909091,-73.98581615454543
NYC,4743989,40.7271622775,-73.982727395
NYC,4743989,40.73026890625,-73.98045552031247
NYC,4744025,40.735164648837205,-73.97530524418606
NYC,4744128,40.72205694651161,-73.98532448953486
NYC,4744128,40.72257307317072,-73.97705116585365
NYC,4744128,40.72401158959999,-73.97577943839997
NYC,4744128,40.7191334688889,-73.9750663488889
NYC,4744153,40.7437679114754,-73.97333268770493
NYC,4744153,40.74449880526316,-73.9750315368421
NYC,4744153,40.74550235806452,-73.97725221612906
NYC,4744153,40.75342607966102,-73.99649710847461
NYC,4744199,40.72880041111111,-74.00692187037033
NYC,4744199,40.72936537058823,-74.00699655294113
NYC,4744199,40.73408106778655,-74.00439475019765
NYC,4744199,40.733807115573754,-74.00263948196722
NYC,4744199,40.73110585641026,-73.99973285641022
NYC,4744199,40.720461037209304,-73.99399025813955
NYC,4744273,40.73149525152673,-73.98925245992366
NYC,4744273,40.732638886111104,-73.99000568611112
NYC,4744273,40.72901312647058,-73.99032265882352
NYC,4744273,40.72718155789473,-73.99151612105264
NYC,4744273,40.72054696630436,-73.99394614456523
NYC,4744273,40.71797959130435,-73.9868002445652
NYC,4748091,40.73008843749999,-73.98958287499997
NYC,4748091,40.73257735199999,-73.99526970599999
NYC,4748091,40.73362562698413,-73.99788331904763
NYC,4748091,40.73395688275862,-73.99868468965516
NYC,4748091,40.729643522,-74.005223334
NYC,4748142,40.72515932399999,-74.00586197200002
NYC,4748142,40.7232513754386,-74.00619986491226
NYC,4748142,40.72580594545455,-74.00754606181818
NYC,4748142,40.7232302510204,-74.00618178367347
NYC,4748931,40.752983839583344,-73.96693492708333
NYC,4748931,40.76107549859156,-73.9690732633803
NYC,4748931,40.758514439705884,-73.97301504117645
NYC,4748931,40.758761318487416,-73.9728687210084
NYC,4749083,40.76343262957746,-73.99658182957747
NYC,4749083,40.76228024545454,-73.99388245151513
NYC,4749083,40.76274533947368,-73.99325614210525
NYC,4749083,40.765296536904756,-73.99785394761908
NYC,4749462,40.764140148484856,-73.97408143939394
NYC,4749462,40.76393912424242,-73.97358237878791
NYC,4749462,40.75957258454545,-73.98044776727271
NYC,4749462,40.76106661553256,-73.98549607218936
NYC,4749462,40.761585835000005,-73.98636440999998
NYC,4749548,40.750563610526314,-73.99484093421053
NYC,4749548,40.75086155605536,-73.99597508771625
NYC,4749548,40.741021094166655,-74.00510176750001
NYC,4749569,40.73873294819816,-74.00515844324336
NYC,4749569,40.73530906415093,-73.99200603207548
NYC,4749569,40.72027232058824,-73.99283927058823
NYC,4749590,40.72022586521739,-73.9928268847826
NYC,4749590,40.7177116392157,-73.98598830196077
NYC,4749729,40.743261678125,-73.97233467656251
NYC,4750121,40.75870272571431,-73.99513838142859
NYC,4750121,40.75887458783784,-73.99584815878376
NYC,4750121,40.76462830625001,-73.99195660624999
NYC,4750121,40.767805250199984,-73.98756493049999
NYC,4750121,40.76746654193548,-73.98674212580646
NYC,4752287,40.760224265957454,-73.98402617234042
NYC,4752287,40.76396466756757,-73.9919408054054
NYC,4752287,40.76520421249998,-73.9948406921875
NYC,4752326,40.765080293000004,-73.99529480325005
NYC,4752326,40.76405333433733,-73.99594180903611
NYC,4752326,40.763641897087396,-73.99631251747573
NYC,4752443,40.76241556198346,-73.99694159214877
NYC,4752443,40.7622337866426,-73.99741678339353
NYC,4752443,40.76152975731707,-73.9978746378049
NYC,4752485,40.761580923148145,-73.99802934074076
NYC,4752485,40.76139733705883,-73.99805479470582
NYC,4752485,40.76098420823294,-73.99810274277107
NYC,4752485,40.76066127924529,-73.99839892830188
NYC,4752485,40.75997523703703,-73.99894296296299
NYC,4753606,40.71939172389707,-73.99420349718137
NYC,4753606,40.71971817647059,-73.99425784313725
NYC,4753606,40.721432087500006,-73.99348761363636
NYC,4753606,40.72335923333333,-73.99277341944442
NYC,4753606,40.723687666071434,-73.99269020892852
NYC,4753606,40.72615464255319,-73.9981014
NYC,4753606,40.72795031886793,-74.00171578301888
NYC,4753653,40.74256142222219,-73.99308488240742
NYC,4753653,40.74631548750001,-74.00084213333335
NYC,4753754,40.76011262720586,-73.9913735823529
NYC,4753754,40.75854951530613,-73.99262429693877
NYC,4753816,40.74329736400001,-73.99783382239998
NYC,4753816,40.74387141311474,-73.9993315590164
NYC,4753816,40.751043969736855,-74.00415899999999
NYC,4753816,40.7416100090909,-74.009110875
NYC,4753864,40.732121334374995,-73.988170971875
NYC,4753864,40.74310762272729,-73.98006442954544
NYC,4753864,40.746917397058816,-73.97730607058826
NYC,4753924,40.753167482051275,-73.96618797179487
NYC,4753924,40.75255585102041,-73.98230368163266
NYC,4753951,40.74754368076923,-73.98815608000001
NYC,4753951,40.74835034594593,-73.98877283513515
NYC,4753951,40.747687452173906,-73.98617416086957
NYC,4755009,40.70348000943396,-74.01113968301887
NYC,4755009,40.70628426858974,-74.00901730288462
NYC,4755119,40.72266026060604,-73.9886171719697
NYC,4755119,40.72605517058824,-73.97806796029413
NYC,4755119,40.725918388095224,-73.97768529523809
NYC,4755119,40.72361235365854,-73.97923565609756
NYC,4755119,40.721143957500004,-73.98106740749999
NYC,4755119,40.722024389,-73.985358693
NYC,4757782,40.76665965487804,-73.98313307439022
NYC,4757782,40.769529075,-73.989821728125
NYC,4757782,40.76405442142859,-73.9959570085714
NYC,4757782,40.76351138559323,-73.99626776271185
NYC,4757835,40.76200574700858,-73.99738864529917
NYC,4757835,40.761723779365084,-73.9975944174603
NYC,4757835,40.761409338738744,-73.99794770900903
NYC,4757835,40.76114768181819,-73.99815786666666
NYC,4757835,40.761158456741555,-73.99810703988764
NYC,4757835,40.76067242923076,-73.99874103230772
NYC,4757835,40.759941635185186,-73.99889194074073
NYC,4764490,40.718032742201046,-73.9936305282496
NYC,4764490,40.71763145833334,-73.99203726666667
NYC,4764490,40.718135962637355,-73.99371692527474
NYC,4764490,40.71861418444445,-73.99357187555557
NYC,4764490,40.71923540228758,-73.99323675686271
NYC,4764532,40.71961089058824,-73.99192504411764
NYC,4764532,40.71948020153846,-73.99140461999998
NYC,4764532,40.71901413275864,-73.9899632758621
NYC,4764532,40.71833958431371,-73.98777829215686
NYC,4764893,40.717419326470605,-73.98600422647058
NYC,4764893,40.69982994779411,-73.95363211691178
NYC,4764893,40.6953720890909,-73.9526064109091
NYC,4765493,40.70404130038464,-74.0096224092308
NYC,4765493,40.703576536585366,-74.00963109268294
NYC,4765493,40.70430117605635,-74.00638352112678
NYC,4765493,40.7062639837647,-74.00322457505884
NYC,4765493,40.70884476764706,-74.00232321470588
NYC,4765549,40.75966686181819,-73.9587528909091
NYC,4765549,40.76081177545454,-73.96094636272726
NYC,4765698,40.72460689337749,-73.9801722
NYC,4765698,40.7249695409836,-73.98098831147541
NYC,4765698,40.721639453999984,-73.98370260400002
NYC,4765817,40.719215240476196,-73.99340990714285
NYC,4765817,40.71932907142857,-73.99423044523807
NYC,4765817,40.7203407152866,-73.99594944904455
NYC,4765817,40.72046515,-73.99667101666667
NYC,4769904,40.72226025409838,-73.98649508770492
NYC,4769904,40.72414523333333,-73.98080981777777
NYC,4769904,40.72572560677966,-73.98275471694923
NYC,4769904,40.722516533064514,-73.98613998145161
NYC,4769904,40.71914130232559,-73.98889822325582
NYC,4769922,40.722261010000004,-73.94975392500001
NYC,4769922,40.72390842692305,-73.9504720456044
NYC,4769922,40.72406369749999,-73.9500315475
NYC,4769922,40.724550396825414,-73.94846752460315
NYC,4770523,40.71970246666667,-73.98760143333334
NYC,4770523,40.72529166555556,-73.98404627148146
NYC,4770523,40.72696540168066,-73.98560153949578
NYC,4770523,40.73556164428573,-73.97532951428569
NYC,4770569,40.783873851282046,-73.94436265384616
NYC,4770594,40.80287250555557,-73.96534385000001
NYC,4770594,40.79924144571429,-73.97044108714286
NYC,4770660,40.71991831666668,-73.97851462222222
NYC,4770660,40.72206661951221,-73.98527940731707
NYC,4770660,40.72695882142858,-73.98559654821428
NYC,4770660,40.72732866235957,-73.98545568483148
NYC,4770683,40.726743638596496,-73.9832849254386
NYC,4770683,40.7231518885965,-73.98568398070175
NYC,4770683,40.719069225714286,-73.98901755857139
NYC,4770775,40.722441090697664,-73.98700421860462
NYC,4770775,40.721264308823535,-73.98774461029413
NYC,4770775,40.72252060571427,-73.98693852857141
NYC,4770775,40.72323696796406,-73.98834607305389
NYC,4770775,40.7303285097561,-73.98625951951222
NYC,4770775,40.731570053846156,-73.989291325641
NYC,4770775,40.73191101509434,-73.99006461509433
NYC,4770859,40.73195019473684,-73.99012699999999
NYC,4770859,40.732715531249994,-73.99003528749999
NYC,4770859,40.727011270370376,-73.983932845679
NYC,4770859,40.72241556785715,-73.98626495119049
