trajectory,eps_m,t_s,min_samples,n_points,step_n_stops,step_n_moves,step_mean_stop_s,step_mean_move_pts,step_wall_s,step_wall_p25_s,step_wall_p75_s,stss_n_stops,stss_n_moves,stss_mean_stop_s,stss_mean_move_pts,stss_wall_s,stss_wall_p25_s,stss_wall_p75_s,f1,precision,recall,matched_iou_mean
5351422,10.0,10.0,5,654,8,8,36.0,44.75,0.011759700000000001,0.0116639,0.011801299999999999,11,12,13.909090909090908,40.833333333333336,0.33425285,0.331770575,0.336735125,0.2105263157894737,0.25,0.18181818181818182,0.696078431372549
5477477,10.0,10.0,5,678,3,3,38.666666666666664,186.33333333333334,0.0035456999999999997,0.0034938,0.0036383,2,3,12.5,217.0,0.10232530000000001,0.1002937,0.10435689999999999,0.0,0.0,0.0,0.0
5499001,10.0,10.0,5,670,5,6,27.8,87.66666666666667,0.0037800999999999998,0.0037628,0.0038096999999999996,2,3,15.5,212.33333333333334,0.1197576,0.1148234,0.1246918,0.28571428571428575,0.2,0.5,0.9047619047619048
5503058,10.0,10.0,5,916,10,9,60.7,33.22222222222222,0.0368544,0.0361915,0.0368613,6,7,16.166666666666668,116.14285714285714,0.5459022500000001,0.5431319250000001,0.5486725750000001,0.25,0.2,0.3333333333333333,0.7138047138047138
5503168,10.0,10.0,5,695,9,9,52.0,24.22222222222222,0.0142195,0.013957299999999997,0.0178712,14,13,14.285714285714286,37.0,0.3860387,0.36785780000000007,0.40421959999999996,0.43478260869565216,0.5555555555555556,0.35714285714285715,0.7513725490196078
5503359,10.0,10.0,5,716,8,7,56.25,36.857142857142854,0.0129949,0.012699799999999999,0.0156267,10,10,17.0,53.6,0.43298765,0.414436525,0.451538775,0.33333333333333326,0.375,0.3,0.6522164786967419
5540718,10.0,10.0,5,663,11,12,37.0,20.416666666666668,0.0070012,0.006915800000000001,0.007264,12,11,14.333333333333334,43.54545454545455,0.36995405000000003,0.360807725,0.379100375,0.34782608695652173,0.36363636363636365,0.3333333333333333,0.7824177438307873
5540722,10.0,10.0,5,691,8,8,45.875,39.5,0.0109286,0.010710899999999999,0.013040399999999997,10,8,21.9,57.75,0.25241945,0.250143825,0.254695075,0.33333333333333326,0.375,0.3,0.7943521330194366
5540733,10.0,10.0,5,641,10,10,33.1,30.0,0.006053600000000001,0.0058452999999999995,0.0067745,8,8,20.5,58.625,0.25189599999999995,0.24382225,0.25996975,0.6666666666666665,0.6,0.75,0.6743343847510515
5540847,10.0,10.0,5,869,10,9,55.5,33.77777777777778,0.026252599999999997,0.0246428,0.026982799999999998,10,9,20.7,72.44444444444444,0.37900960000000006,0.3788957,0.3791235,0.6,0.6,0.6,0.775853829765397
5547018,10.0,10.0,5,649,5,6,50.4,65.33333333333333,0.005378399999999999,0.005266,0.0054906,8,9,12.625,60.0,0.19553385,0.19041717500000002,0.20065052500000002,0.0,0.0,0.0,0.0
5565253,10.0,10.0,5,670,9,9,39.111111111111114,34.333333333333336,0.0087274,0.0081931,0.0088525,11,12,14.545454545454545,41.583333333333336,0.26972025,0.26858407500000003,0.270856425,0.3,0.3333333333333333,0.2727272727272727,0.875
5615881,10.0,10.0,5,1051,9,9,82.88888888888889,32.888888888888886,0.0329274,0.0316486,0.038622,8,9,40.875,79.55555555555556,0.48431709999999994,0.47389259999999994,0.4947416,0.23529411764705882,0.2222222222222222,0.25,0.6912990196078431
5615968,10.0,10.0,5,642,7,8,39.57142857142857,44.75,0.0067173,0.006409100000000001,0.008517700000000001,10,11,16.8,42.18181818181818,0.19837919999999998,0.19358389999999998,0.2031745,0.23529411764705882,0.2857142857142857,0.2,0.71875
