trajectory,gamma_mps,k,n_points,n_moves,n_stops,n_move_points,n_move_keypoints,move_cr,move_retention_ratio,e_match_rate,v_match_rate,move_latency_us_per_point,move_latency_p25_us_per_point,move_latency_p75_us_per_point
4359232,2.0,4,681,3,2,590,198,9.516129032258064,0.33559322033898303,0.0,0.05714285714285714,10.325762711864407,nan,nan
4370045,2.0,4,720,4,3,467,125,14.223350253807107,0.2676659528907923,0.0,0.8823529411764706,8.355032119914346,nan,nan
4389353,2.0,4,650,5,4,462,126,13.391304347826088,0.2727272727272727,0.0,0.6666666666666666,9.41060606060606,nan,nan
4389414,2.0,4,645,5,5,422,99,16.23076923076923,0.23459715639810427,0.010638297872340425,0.9166666666666666,12.679383886255923,nan,nan
4392729,2.0,4,652,4,3,478,109,15.933333333333334,0.2280334728033473,0.0,0.7647058823529411,9.673430962343096,nan,nan
4393045,2.0,4,936,4,3,438,88,19.043478260869566,0.2009132420091324,0.0125,0.7692307692307693,10.704794520547944,nan,nan
4440451,2.0,4,657,3,2,546,162,14.495575221238939,0.2967032967032967,0.028985507246376812,0.7619047619047619,10.723809523809523,nan,nan
4443744,2.0,4,710,7,6,399,126,11.4,0.3157894736842105,0.01680672268907563,0.5909090909090909,18.19323308270677,nan,nan
4448887,2.0,4,666,6,6,333,49,19.782178217821784,0.14714714714714713,0.0,0.46153846153846156,16.997597597597597,nan,nan
4469551,2.0,4,670,4,3,512,120,18.50602409638554,0.234375,0.07317073170731707,0.8666666666666667,11.8603515625,nan,nan
4472905,2.0,4,816,4,3,463,104,16.24561403508772,0.22462203023758098,0.0,1.0,8.923758099352051,nan,nan
4473229,2.0,4,673,4,4,446,103,15.291428571428572,0.23094170403587444,0.0,0.65,10.856278026905828,nan,nan
4481970,2.0,4,642,3,2,494,81,23.15625,0.16396761133603238,0.0,0.6666666666666666,8.955668016194332,nan,nan
4482888,2.0,4,647,1,0,647,191,12.811881188118813,0.29520865533230295,0.0,0.2982456140350877,9.927666151468316,nan,nan
4487550,2.0,4,653,4,3,480,103,18.227848101265824,0.21458333333333332,0.03333333333333333,0.625,10.891875,nan,nan
4487946,2.0,4,710,2,1,227,87,10.896,0.3832599118942731,0.06060606060606061,0.9090909090909091,9.908370044052862,nan,nan
4504164,2.0,4,649,5,5,364,77,17.612903225806452,0.21153846153846154,0.03508771929824561,0.42105263157894735,11.010439560439561,nan,nan
4527487,2.0,4,671,4,5,134,16,20.1,0.11940298507462686,0.0,0.16666666666666666,18.119402985074625,nan,nan
4544584,2.0,4,672,4,3,540,118,18.0,0.21851851851851853,0.0,0.6875,15.51074074074074,nan,nan
4547202,2.0,4,696,5,4,436,71,20.123076923076923,0.1628440366972477,0.0,0.6428571428571429,11.864220183486239,nan,nan
4559519,2.0,4,991,6,5,358,79,15.453237410071942,0.2206703910614525,0.043478260869565216,0.7692307692307693,13.865642458100558,nan,nan
4575701,2.0,4,700,2,1,657,254,9.363420427553445,0.3866057838660578,0.0,0.532258064516129,9.025722983257229,nan,nan
4579744,2.0,4,678,6,5,377,92,13.962962962962964,0.2440318302387268,0.011235955056179775,0.7058823529411765,12.179045092838196,nan,nan
4605892,2.0,4,678,2,3,41,5,13.666666666666666,0.12195121951219512,0.0,0.0,10.853658536585366,nan,nan
4668185,2.0,4,641,7,6,372,99,13.207100591715976,0.2661290322580645,0.010638297872340425,0.8571428571428571,16.783870967741937,nan,nan
4705097,2.0,4,659,4,4,451,109,15.641618497109826,0.24168514412416853,0.0,0.8,10.07871396895787,nan,nan
4724133,2.0,4,650,4,4,454,90,15.655172413793103,0.19823788546255505,0.0,0.11764705882352941,8.970704845814977,nan,nan
4749525,2.0,4,805,3,2,526,85,23.729323308270676,0.16159695817490494,0.0,0.8181818181818182,8.701901140684411,nan,nan
4754626,2.0,4,1144,5,4,433,91,18.425531914893618,0.21016166281755197,0.01282051282051282,0.5625,10.047113163972286,nan,nan
4754956,2.0,4,647,5,4,419,113,13.88950276243094,0.26968973747016706,0.0,0.8,9.6472553699284,nan,nan
4775763,2.0,4,718,6,5,449,98,16.035714285714285,0.2182628062360802,0.0,0.6875,9.186859688195991,nan,nan
4785421,2.0,4,773,4,4,460,74,22.4390243902439,0.1608695652173913,0.029411764705882353,0.6153846153846154,7.432173913043479,nan,nan
4789937,2.0,4,678,4,4,524,100,19.89873417721519,0.19083969465648856,0.0,0.9166666666666666,10.467175572519084,nan,nan
4792515,2.0,4,705,7,6,236,35,17.7,0.1483050847457627,0.03571428571428571,0.45454545454545453,13.108898305084745,nan,nan
4811115,2.0,4,643,4,3,483,73,21.62686567164179,0.15113871635610765,0.0,0.5555555555555556,10.465010351966875,nan,nan
4824328,2.0,4,688,4,3,355,55,21.73469387755102,0.15492957746478872,0.0,0.7777777777777778,11.761971830985916,nan,nan
4861227,2.0,4,710,7,6,240,41,15.319148936170214,0.17083333333333334,0.0,0.35714285714285715,11.064583333333333,nan,nan
4861687,2.0,4,746,8,7,302,83,11.921052631578947,0.27483443708609273,0.013157894736842105,0.625,13.133112582781456,nan,nan
4862222,2.0,4,670,4,3,486,201,7.653543307086614,0.41358024691358025,0.0,0.09090909090909091,11.02283950617284,nan,nan
4862380,2.0,4,660,3,2,522,107,18.75449101796407,0.2049808429118774,0.0,0.8571428571428571,8.719157088122605,nan,nan
4865550,2.0,4,642,5,5,382,116,11.9375,0.3036649214659686,0.0,0.8823529411764706,11.3717277486911,nan,nan
4865558,2.0,4,649,5,4,503,177,11.219330855018587,0.3518886679920477,0.026143790849673203,0.6896551724137931,10.762823061630218,nan,nan
4912927,2.0,4,674,2,1,638,202,11.9625,0.3166144200626959,0.010471204188481676,0.16666666666666666,10.396081504702193,nan,nan
4915833,2.0,4,675,4,3,479,123,15.966666666666667,0.2567849686847599,0.00847457627118644,0.7857142857142857,10.85427974947808,nan,nan
4940890,2.0,4,683,3,2,530,119,17.966101694915253,0.22452830188679246,0.008771929824561403,0.9230769230769231,9.53245283018868,nan,nan
5244934,2.0,4,656,6,6,274,38,18.896551724137932,0.1386861313868613,0.0,0.2857142857142857,17.752554744525547,nan,nan
5351422,2.0,4,654,4,3,487,116,16.054945054945055,0.23819301848049282,0.0,0.8666666666666667,14.394455852156058,nan,nan
5477477,2.0,4,678,2,2,586,148,14.711297071129707,0.2525597269624573,0.0,0.21153846153846154,9.791296928327645,nan,nan
5499001,2.0,4,670,2,1,632,202,12.0,0.31962025316455694,0.0,0.24193548387096775,9.983860759493671,nan,nan
5503058,2.0,4,916,6,5,414,88,16.783783783783782,0.21256038647342995,0.0,0.6923076923076923,13.045169082125604,nan,nan
5503168,2.0,4,695,6,5,336,50,20.363636363636363,0.1488095238095238,0.05128205128205128,0.5833333333333334,17.89047619047619,nan,nan
5503359,2.0,4,716,6,6,319,42,21.50561797752809,0.13166144200626959,0.058823529411764705,0.46153846153846156,16.90344827586207,nan,nan
5540718,2.0,4,663,6,6,333,56,18.3302752293578,0.16816816816816818,0.0,0.7272727272727273,8.952852852852853,nan,nan
5540722,2.0,4,691,5,5,426,47,27.483870967741936,0.11032863849765258,0.0,0.5,8.591784037558686,nan,nan
5540733,2.0,4,641,4,3,490,90,20.416666666666668,0.1836734693877551,0.0,0.6923076923076923,8.644285714285713,nan,nan
5540847,2.0,4,869,6,6,375,53,21.844660194174757,0.14133333333333334,0.02127659574468085,0.5384615384615384,9.766133333333334,nan,nan
5547018,2.0,4,649,6,5,388,79,16.51063829787234,0.2036082474226804,0.0,0.8333333333333334,10.730154639175257,nan,nan
5565253,2.0,4,670,4,5,385,52,25.108695652173914,0.13506493506493505,0.02127659574468085,0.6,8.41948051948052,nan,nan
5615881,2.0,4,1051,6,6,357,92,12.101694915254237,0.25770308123249297,0.0,0.24324324324324326,10.65658263305322,nan,nan
5615968,2.0,4,642,6,5,378,91,13.914110429447852,0.24074074074074073,0.0,0.6111111111111112,10.646031746031746,nan,nan
5615986,2.0,4,685,5,4,343,65,19.6,0.18950437317784258,0.17647058823529413,0.5714285714285714,10.059766763848396,nan,nan
5615988,2.0,4,671,6,5,356,64,17.949579831932773,0.1797752808988764,0.0,0.6666666666666666,8.402808988764045,nan,nan
5616015,2.0,4,657,2,1,624,148,16.42105263157895,0.23717948717948717,0.0,0.9,6.576121794871795,nan,nan
5633515,2.0,4,663,6,5,410,84,15.668789808917197,0.2048780487804878,0.0410958904109589,0.7222222222222222,10.824146341463413,nan,nan
5692189,2.0,4,1527,6,5,401,79,15.828947368421053,0.1970074812967581,0.0,0.7058823529411765,12.399999999999999,nan,nan
5705278,2.0,4,643,8,7,323,85,12.037267080745341,0.2631578947368421,0.0,0.8,12.896904024767801,nan,nan
5705752,2.0,4,682,5,4,434,81,18.20979020979021,0.18663594470046083,0.0,0.5294117647058824,8.507142857142856,nan,nan
5706077,2.0,4,656,5,5,382,55,21.62264150943396,0.14397905759162305,0.0,0.5384615384615384,8.192670157068063,nan,nan
5706137,2.0,4,737,7,7,173,23,15.492537313432836,0.1329479768786127,0.0,0.16666666666666666,12.262427745664741,nan,nan
5715345,2.0,4,923,4,3,491,98,17.228070175438596,0.19959266802443992,0.0,0.65,7.7297352342158865,nan,nan
5771585,2.0,4,720,6,5,355,63,17.75,0.17746478873239438,0.0,0.375,9.565633802816903,nan,nan
5771621,2.0,4,675,6,5,379,55,20.303571428571427,0.14511873350923482,0.0,0.6153846153846154,9.539313984168865,nan,nan
5772092,2.0,4,729,8,7,335,52,17.47826086956522,0.15522388059701492,0.0,0.6153846153846154,11.107462686567164,nan,nan
5772102,2.0,4,725,5,4,359,56,20.514285714285716,0.15598885793871867,0.0,0.8888888888888888,9.519220055710306,nan,nan
5772192,2.0,4,706,7,6,381,69,16.933333333333334,0.18110236220472442,0.015384615384615385,0.5625,10.686876640419946,nan,nan
5874746,2.0,4,729,6,6,364,58,19.327433628318584,0.15934065934065933,0.0,0.5384615384615384,9.43598901098901,nan,nan
5874767,2.0,4,1278,8,7,245,37,15.978260869565217,0.1510204081632653,0.0,0.4166666666666667,13.24734693877551,nan,nan
5874769,2.0,4,649,6,6,322,43,20.125,0.13354037267080746,0.0,0.46153846153846156,9.366770186335403,nan,nan
5874787,2.0,4,1064,5,5,225,42,16.265060240963855,0.18666666666666668,0.0,0.625,10.074666666666667,nan,nan
5875173,2.0,4,712,4,4,95,10,16.764705882352942,0.10526315789473684,0.0,0.2,10.238947368421053,nan,nan
5882173,2.0,4,665,8,7,273,51,15.027522935779816,0.18681318681318682,0.0,0.23529411764705882,10.428571428571429,nan,nan
5969330,2.0,4,721,6,5,459,144,9.5625,0.3137254901960784,0.0,0.08080808080808081,9.174291938997822,nan,nan
5969331,2.0,4,706,6,5,359,65,17.51219512195122,0.181058495821727,0.0,0.5714285714285714,10.119220055710306,nan,nan
5969362,2.0,4,672,5,5,449,74,21.212598425196852,0.16481069042316257,0.014705882352941176,0.6428571428571429,8.33652561247216,nan,nan
6058407,2.0,4,696,7,7,329,116,9.055045871559633,0.3525835866261398,0.01834862385321101,0.47058823529411764,10.361094224924013,nan,nan
6062407,2.0,4,666,7,6,333,62,16.93220338983051,0.18618618618618618,0.0,0.8,8.653453453453453,nan,nan
6109129,2.0,4,721,4,3,482,76,21.90909090909091,0.15767634854771784,0.0,0.6,6.756016597510373,nan,nan
6148097,2.0,4,725,4,4,458,98,17.96078431372549,0.21397379912663755,0.0,0.6428571428571429,7.632096069868996,nan,nan
6148143,2.0,4,677,5,4,437,76,19.863636363636363,0.17391304347826086,0.029411764705882353,0.7142857142857143,8.403661327231122,nan,nan
6148208,2.0,4,646,3,3,319,70,16.643478260869564,0.219435736677116,0.0,1.0,8.487460815047022,nan,nan
6190357,2.0,4,710,2,2,494,77,24.49586776859504,0.15587044534412955,0.013888888888888888,0.8181818181818182,8.40101214574899,nan,nan
6193396,2.0,4,658,6,5,370,37,26.428571428571427,0.1,0.0,0.3076923076923077,10.527837837837838,nan,nan
6193436,2.0,4,666,5,6,94,14,13.428571428571429,0.14893617021276595,0.0,0.16666666666666666,22.39148936170213,nan,nan
4216956,2.0,5,910,6,5,363,82,13.527950310559007,0.22589531680440772,0.01282051282051282,0.175,6.07465564738292,nan,nan
4272243,2.0,5,646,2,1,600,275,7.03125,0.4583333333333333,0.0,0.04975124378109453,7.4656666666666665,nan,nan
4344977,2.0,5,1187,5,5,384,102,12.387096774193548,0.265625,0.0,0.225,9.226822916666666,nan,nan
4350946,2.0,5,690,5,5,394,64,19.06451612903226,0.16243654822335024,0.0,0.35,8.430964467005076,nan,nan
4351935,2.0,5,775,6,5,369,94,13.751552795031056,0.25474254742547425,0.0,0.7333333333333333,10.786720867208672,nan,nan
4352377,2.0,5,716,5,4,428,91,16.56774193548387,0.21261682242990654,0.0,0.38095238095238093,9.182242990654206,nan,nan
4358853,2.0,5,666,4,3,528,95,22.309859154929576,0.17992424242424243,0.024390243902439025,0.5625,7.54469696969697,nan,nan
4359232,2.0,5,681,3,2,590,198,9.490616621983914,0.33559322033898303,0.0,0.056338028169014086,9.320677966101695,nan,nan
4370045,2.0,5,720,4,3,467,125,14.080402010050252,0.2676659528907923,0.0,0.5652173913043478,9.769164882226981,nan,nan
4389353,2.0,5,650,5,4,462,126,13.263157894736842,0.2727272727272727,0.0,0.52,13.74978354978355,nan,nan
4389414,2.0,5,645,5,5,422,99,15.924528301886792,0.23459715639810427,0.0,0.9166666666666666,13.524170616113743,nan,nan
4392729,2.0,5,652,4,3,478,109,15.845303867403315,0.2280334728033473,0.0,0.7777777777777778,8.534728033472803,nan,nan
4393045,2.0,5,936,4,3,438,88,19.043478260869566,0.2009132420091324,0.0125,0.7692307692307693,9.687671232876712,nan,nan
4440451,2.0,5,657,3,2,546,162,14.431718061674008,0.2967032967032967,0.02112676056338028,0.7619047619047619,7.784432234432235,nan,nan
4443744,2.0,5,710,7,6,399,126,11.4,0.3157894736842105,0.00819672131147541,0.48,16.727568922305764,nan,nan
4448887,2.0,5,666,6,6,333,49,19.782178217821784,0.14714714714714713,0.0,0.3333333333333333,21.739939939939937,nan,nan
4469551,2.0,5,670,4,3,512,120,18.285714285714285,0.234375,0.0449438202247191,0.6666666666666666,10.8810546875,nan,nan
4472905,2.0,5,816,4,3,463,104,16.535714285714285,0.22462203023758098,0.0,0.631578947368421,10.0414686825054,nan,nan
4473229,2.0,5,673,4,4,446,103,14.949720670391061,0.23094170403587444,0.0,0.3333333333333333,11.073766816143497,nan,nan
4481970,2.0,5,642,3,2,494,81,22.625954198473284,0.16396761133603238,0.0,0.6428571428571429,9.687854251012146,nan,nan
4482888,2.0,5,647,1,0,647,191,12.811881188118813,0.29520865533230295,0.0,0.26666666666666666,7.920092735703246,nan,nan
4487550,2.0,5,653,4,3,480,103,18.11320754716981,0.21458333333333332,0.021505376344086023,0.7857142857142857,9.330416666666668,nan,nan
4487946,2.0,5,710,2,1,227,87,10.80952380952381,0.3832599118942731,0.043478260869565216,0.6428571428571429,12.980176211453745,nan,nan
4504164,2.0,5,649,5,5,364,77,16.8,0.21153846153846154,0.01639344262295082,0.34782608695652173,10.731043956043957,nan,nan
4527487,2.0,5,671,4,5,134,16,20.1,0.11940298507462686,0.0,0.16666666666666666,14.62910447761194,nan,nan
4544584,2.0,5,672,4,3,540,118,17.32620320855615,0.21851851851851853,0.0,0.631578947368421,15.613333333333335,nan,nan
4547202,2.0,5,696,5,4,436,71,19.96946564885496,0.1628440366972477,0.0,0.6428571428571429,11.925,nan,nan
4559519,2.0,5,991,6,5,358,79,15.453237410071942,0.2206703910614525,0.0136986301369863,0.5294117647058824,16.33240223463687,nan,nan
4575701,2.0,5,700,2,1,657,254,11.073033707865168,0.3866057838660578,0.0040650406504065045,0.4878048780487805,9.989193302891932,nan,nan
4579744,2.0,5,678,6,5,377,92,13.792682926829269,0.2440318302387268,0.0,0.45454545454545453,13.205570291777189,nan,nan
4605892,2.0,5,678,2,3,41,5,13.666666666666666,0.12195121951219512,0.0,0.0,10.178048780487805,nan,nan
4668185,2.0,5,641,7,6,372,99,13.052631578947368,0.2661290322580645,0.010638297872340425,0.5,18.2,nan,nan
4705097,2.0,5,659,4,4,451,109,15.732558139534884,0.24168514412416853,0.0,0.5263157894736842,10.582483370288248,nan,nan
4724133,2.0,5,650,4,4,454,90,15.655172413793103,0.19823788546255505,0.0,0.11764705882352941,8.763876651982379,nan,nan
4749525,2.0,5,805,3,2,526,85,23.55223880597015,0.16159695817490494,0.0,0.5714285714285714,10.907414448669202,nan,nan
4754626,2.0,5,1144,5,4,433,91,18.425531914893618,0.21016166281755197,0.01282051282051282,0.5625,9.207390300230948,nan,nan
4754956,2.0,5,647,5,4,419,113,13.813186813186814,0.26968973747016706,0.0,0.75,10.814797136038186,nan,nan
4775763,2.0,5,718,6,5,449,98,15.75438596491228,0.2182628062360802,0.0,0.45454545454545453,12.784187082405346,nan,nan
4785421,2.0,5,773,4,4,460,74,22.08,0.1608695652173913,0.0,0.6153846153846154,8.22391304347826,nan,nan
4789937,2.0,5,678,4,4,524,100,19.527950310559007,0.19083969465648856,0.0,0.625,10.612786259541986,nan,nan
4792515,2.0,5,705,7,6,236,35,17.06024096385542,0.1483050847457627,0.03571428571428571,0.16666666666666666,13.140254237288135,nan,nan
4811115,2.0,5,643,4,3,483,73,21.62686567164179,0.15113871635610765,0.0,0.21428571428571427,9.314285714285715,nan,nan
4824328,2.0,5,688,4,3,355,55,21.73469387755102,0.15492957746478872,0.0,0.38461538461538464,10.045633802816901,nan,nan
4861227,2.0,5,710,7,6,240,41,15.157894736842104,0.17083333333333334,0.0,0.23529411764705882,12.410416666666666,nan,nan
4861687,2.0,5,746,8,7,302,83,11.185185185185185,0.27483443708609273,0.0,0.375,10.167880794701986,nan,nan
4862222,2.0,5,670,4,3,486,201,7.534883720930233,0.41358024691358025,0.0,0.06206896551724138,10.405555555555557,nan,nan
4862380,2.0,5,660,3,2,522,107,18.867469879518072,0.2049808429118774,0.0,0.6470588235294118,6.828735632183908,nan,nan
4865550,2.0,5,642,5,5,382,116,12.524590163934427,0.3036649214659686,0.019801980198019802,0.7894736842105263,9.010471204188482,nan,nan
4865558,2.0,5,649,5,4,503,177,11.388679245283019,0.3518886679920477,0.034482758620689655,0.5757575757575758,7.046520874751491,nan,nan
4912927,2.0,5,674,2,1,638,202,10.262734584450403,0.3166144200626959,0.0,0.04895104895104895,6.8854231974921625,nan,nan
4915833,2.0,5,675,4,3,479,123,15.704918032786885,0.2567849686847599,0.0,0.7857142857142857,8.837160751565762,nan,nan
4940890,2.0,5,683,3,2,530,119,17.47252747252747,0.22452830188679246,0.008771929824561403,0.8666666666666667,10.767547169811321,nan,nan
5244934,2.0,5,656,6,6,274,38,18.681818181818183,0.1386861313868613,0.0,0.17647058823529413,15.083211678832118,nan,nan
5351422,2.0,5,654,4,3,487,116,16.602272727272727,0.23819301848049282,0.0,0.7333333333333333,17.06694045174538,nan,nan
5477477,2.0,5,678,2,2,586,148,14.00796812749004,0.2525597269624573,0.0,0.2033898305084746,9.759044368600684,nan,nan
5499001,2.0,5,670,2,1,632,202,11.813084112149532,0.31962025316455694,0.0,0.27419354838709675,9.749208860759493,nan,nan
5503058,2.0,5,916,6,5,414,88,17.013698630136986,0.21256038647342995,0.0,0.6153846153846154,12.841787439613526,nan,nan
5503168,2.0,5,695,6,5,336,50,20.571428571428573,0.1488095238095238,0.05128205128205128,0.4,15.474702380952381,nan,nan
5503359,2.0,5,716,6,6,319,42,21.266666666666666,0.13166144200626959,0.02702702702702703,0.23529411764705882,17.432915360501568,nan,nan
5540718,2.0,5,663,6,6,333,56,18.0,0.16816816816816818,0.0,0.375,11.416516516516516,nan,nan
5540722,2.0,5,691,5,5,426,47,30.070588235294117,0.11032863849765258,0.02702702702702703,0.6,8.561971830985916,nan,nan
5540733,2.0,5,641,4,3,490,90,20.416666666666668,0.1836734693877551,0.0,0.8333333333333334,8.461836734693877,nan,nan
5540847,2.0,5,869,6,6,375,53,21.634615384615383,0.14133333333333334,0.02127659574468085,0.5384615384615384,8.314666666666668,nan,nan
5547018,2.0,5,649,6,5,388,79,15.417218543046358,0.2036082474226804,0.0,0.25,9.947422680412371,nan,nan
5565253,2.0,5,670,4,5,385,52,24.838709677419356,0.13506493506493505,0.0,0.6666666666666666,7.79948051948052,nan,nan
5615881,2.0,5,1051,6,6,357,92,12.453488372093023,0.25770308123249297,0.0,0.35714285714285715,10.494117647058824,nan,nan
5615968,2.0,5,642,6,5,378,91,14.264150943396226,0.24074074074074073,0.011494252873563218,0.3076923076923077,10.216931216931217,nan,nan
5615986,2.0,5,685,5,4,343,65,17.15,0.18950437317784258,0.0,0.3333333333333333,10.154518950437318,nan,nan
5615988,2.0,5,671,6,5,356,64,17.65289256198347,0.1797752808988764,0.0,0.4666666666666667,10.779213483146068,nan,nan
5616015,2.0,5,657,2,1,624,148,17.253456221198157,0.23717948717948717,0.0,0.6363636363636364,8.36025641025641,nan,nan
5633515,2.0,5,663,6,5,410,84,16.73469387755102,0.2048780487804878,0.02631578947368421,0.5,10.813902439024389,nan,nan
5692189,2.0,5,1527,6,5,401,79,16.04,0.1970074812967581,0.0,0.4090909090909091,11.161097256857856,nan,nan
5705278,2.0,5,643,8,7,323,85,11.817073170731707,0.2631578947368421,0.0,0.45454545454545453,14.061609907120742,nan,nan
5705752,2.0,5,682,5,4,434,81,17.714285714285715,0.18663594470046083,0.0,0.42857142857142855,9.679953917050693,nan,nan
5706077,2.0,5,656,5,5,382,55,21.82857142857143,0.14397905759162305,0.0,0.5833333333333334,8.990314136125654,nan,nan
5706137,2.0,5,737,7,7,173,23,15.492537313432836,0.1329479768786127,0.0,0.16666666666666666,15.10578034682081,nan,nan
5715345,2.0,5,923,4,3,491,98,19.254901960784313,0.19959266802443992,0.0379746835443038,0.6666666666666666,8.937474541751527,nan,nan
5771585,2.0,5,720,6,5,355,63,17.177419354838708,0.17746478873239438,0.0,0.3888888888888889,9.964788732394366,nan,nan
5771621,2.0,5,675,6,5,379,55,19.94736842105263,0.14511873350923482,0.0,0.3157894736842105,9.02928759894459,nan,nan
5772092,2.0,5,729,8,7,335,52,17.787610619469028,0.15522388059701492,0.0,0.5,10.74865671641791,nan,nan
5772102,2.0,5,725,5,4,359,56,20.32075471698113,0.15598885793871867,0.0,0.5384615384615384,8.232033426183845,nan,nan
