trajectory,strategy,capacity,dp_epsilon_m,n_points,n_moves,n_stops,n_move_points,n_move_keypoints,move_cr,move_mean_sed_m,move_max_sed_m,move_latency_us_per_point,move_latency_p25_us_per_point,move_latency_p75_us_per_point,eviction_hit_rate
5670672,squish_dp,2000,5.0,264,3,2,145,11,13.181818181818182,2.643068396414345,11.17049400722078,2.3379310344827586,2.1579310344827585,4.382758620689655,0.0
5729758,squish_dp,2000,5.0,253,1,0,253,14,18.071428571428573,10.031816209677693,53.85917704594395,6.164822134387352,4.093280632411067,7.416600790513835,0.0
5763820,squish_dp,2000,5.0,989,4,5,347,23,15.08695652173913,16.172966547627006,97.80061599469764,2.314409221902017,1.8455331412103746,3.2314121037463974,0.0
5917923,squish_dp,2000,5.0,272,1,0,272,30,9.066666666666666,3.87527634195577,16.448315214076732,4.550735294117647,4.463235294117647,4.896691176470589,0.0
5936666,squish_dp,2000,5.0,602,1,0,602,18,33.44444444444444,25.713163987579165,94.89311652153859,4.289700996677741,4.257641196013289,4.5496677740863785,0.0
6014730,squish_dp,2000,5.0,219,1,0,219,3,73.0,67.6696656311852,151.94915730731535,1.6493150684931506,1.389041095890411,1.7319634703196347,0.0
6051512,squish_dp,2000,5.0,601,2,1,568,33,17.21212121212121,55.21912465965221,269.14302447311917,5.0822183098591545,4.6491197183098585,5.114260563380282,0.0
6053686,squish_dp,2000,5.0,602,1,0,602,44,13.681818181818182,27.41003812387113,191.55424403598548,8.432724252491694,6.044352159468438,9.044019933554818,0.0
6171971,squish_dp,2000,5.0,372,1,0,372,29,12.827586206896552,32.10859248153362,120.62100583798441,7.763709677419355,7.691129032258064,8.160752688172044,0.0
6172561,squish_dp,2000,5.0,239,1,0,239,14,17.071428571428573,21.492171401453334,103.31194618747173,6.315062761506276,6.256903765690377,6.8476987447698745,0.0
6357847,squish_dp,2000,5.0,716,7,6,358,20,17.9,27.46380744621829,128.50069996411003,1.6564245810055866,1.6125698324022346,1.8013966480446926,0.0
6358495,squish_dp,2000,5.0,308,1,0,308,5,61.6,76.82067915195404,202.8735373828029,2.106818181818182,1.8889610389610387,2.1792207792207794,0.0
6422329,squish_dp,2000,5.0,269,1,0,269,6,44.833333333333336,21.137763682481076,88.70006067683103,4.632342007434944,3.7628252788104093,4.992936802973977,0.0
6547817,squish_dp,2000,5.0,320,1,1,288,5,57.6,22.94254524229992,80.72355288669036,3.4368055555555554,3.0999999999999996,3.8559027777777777,0.0
6547822,squish_dp,2000,5.0,341,4,3,218,10,21.8,14.636533763680383,55.806371169913696,1.0871559633027523,1.0821100917431192,1.136697247706422,0.0
6756778,squish_dp,2000,5.0,498,1,1,457,2,228.5,61.216161457395465,154.6679256495176,1.0450765864332605,0.7402625820568928,1.4277899343544858,0.0
6896919,squish_dp,2000,5.0,619,2,1,564,33,17.09090909090909,9.74340292268845,60.43841010984104,4.332978723404255,4.256205673758865,5.312765957446809,0.0
6920600,squish_dp,2000,5.0,225,1,0,225,6,37.5,25.020856377625577,98.9192726428137,4.127555555555555,3.997777777777778,4.343555555555556,0.0
6922501,squish_dp,2000,5.0,273,1,1,239,7,34.142857142857146,27.974375114614965,88.49397228895799,3.992468619246862,3.480753138075314,4.0702928870292885,0.0
6922622,squish_dp,2000,5.0,453,1,0,453,23,19.695652173913043,27.110587411679248,104.21647363554085,5.90794701986755,5.091169977924945,7.331346578366445,0.0
6941418,squish_dp,2000,5.0,282,2,1,251,6,41.833333333333336,67.92155351068986,164.400605012643,1.6035856573705178,1.2764940239043823,2.0306772908366533,0.0
6984632,squish_dp,2000,5.0,617,2,1,578,32,18.0625,18.797777452290433,75.1012537179376,7.437370242214533,7.32076124567474,7.77560553633218,0.0
7555066,squish_dp,2000,5.0,339,1,0,339,9,37.666666666666664,22.643313221995697,109.90225982725616,3.770796460176991,3.0079646017699115,3.938643067846608,0.0
7557391,squish_dp,2000,5.0,302,1,0,302,7,43.142857142857146,40.96093499767856,125.03640855839512,4.058278145695364,3.920198675496689,4.986423841059603,0.0
7563440,squish_dp,2000,5.0,591,1,0,591,13,45.46153846153846,43.863022505441116,207.67378060366573,3.216243654822335,3.0116751269035533,5.067851099830795,0.0
7564587,squish_dp,2000,5.0,242,2,1,197,12,16.416666666666668,29.712147772680808,114.78538137322768,2.084771573604061,2.0253807106598987,2.13502538071066,0.0
7583768,squish_dp,2000,5.0,236,2,2,164,14,11.714285714285714,19.467216523252308,109.64830180971572,4.871341463414634,4.139024390243902,4.95609756097561,0.0
7598344,squish_dp,2000,5.0,219,1,0,219,5,43.8,29.165957938052525,98.92037804489453,3.911872146118722,3.6812785388127858,4.015525114155251,0.0
7613495,squish_dp,2000,5.0,612,1,0,612,22,27.818181818181817,14.582114082628534,79.72567122085546,4.909150326797386,4.498366013071895,6.161764705882353,0.0
7613518,squish_dp,2000,5.0,285,2,2,214,11,19.454545454545453,21.799067606431667,87.92055882027105,4.151401869158878,2.831308411214953,4.659345794392523,0.0
7613731,squish_dp,2000,5.0,271,1,1,233,5,46.6,15.019499212653509,46.206819421144885,2.0854077253218883,2.065665236051502,2.223175965665236,0.0
7691124,squish_dp,2000,5.0,255,3,2,178,11,16.181818181818183,16.031529304100708,68.34579260441052,2.539887640449438,1.9702247191011235,3.0741573033707867,0.0
7691163,squish_dp,2000,5.0,301,2,1,267,16,16.6875,19.317296104664432,74.69886696290573,3.3415730337078653,3.3367041198501872,3.387265917602996,0.0
7691232,squish_dp,2000,5.0,601,1,0,601,66,9.106060606060606,19.86588705338878,194.20671555967215,8.515640599001664,8.512479201331114,9.198003327787022,0.0
7691423,squish_dp,2000,5.0,303,2,1,260,6,43.333333333333336,102.1217719874509,260.8850883875639,2.9396153846153843,2.808461538461539,2.956153846153846,0.0
7691435,squish_dp,2000,5.0,343,1,0,343,14,24.5,19.918108424690256,95.26201283465831,4.869679300291545,4.434110787172012,5.592419825072886,0.0
7691520,squish_dp,2000,5.0,608,2,1,552,11,50.18181818181818,64.794754690743,187.1838374862868,3.932608695652174,3.6407608695652174,4.310869565217391,0.0
7691542,squish_dp,2000,5.0,368,2,1,306,12,25.5,23.460047424566543,73.47053266701127,2.7483660130718954,2.4718954248366014,3.7362745098039216,0.0
7691885,squish_dp,2000,5.0,251,2,1,208,7,29.714285714285715,45.58688176367908,138.73777087110247,1.9336538461538462,1.549519230769231,2.6677884615384615,0.0
7691909,squish_dp,2000,5.0,624,2,1,586,28,20.928571428571427,17.88240596061862,107.6961020876123,6.043856655290102,5.911774744027304,7.225085324232081,0.0
7795968,squish_dp,2000,5.0,252,1,1,195,6,32.5,40.1364998463386,118.98250970108695,1.6728205128205127,1.6666666666666667,1.7820512820512822,0.0
7797310,squish_dp,2000,5.0,601,1,0,601,63,9.53968253968254,9.151476792921496,72.03065745347301,9.976539101497503,9.492678868552414,10.597504159733777,0.0
7799046,squish_dp,2000,5.0,454,1,0,454,10,45.4,60.52707155881305,249.3620526679942,5.370044052863436,4.784361233480176,5.703964757709251,0.0
7799135,squish_dp,2000,5.0,329,1,0,329,9,36.55555555555556,30.016882295772888,81.59256518157095,6.5592705167173255,5.303951367781155,7.235258358662614,0.0
7799180,squish_dp,2000,5.0,645,4,3,515,18,28.61111111111111,28.631482185119054,139.18057382911365,3.544466019417476,2.5328155339805827,4.237087378640776,0.0
7799209,squish_dp,2000,5.0,525,1,0,525,12,43.75,46.484819615343476,200.42492319439458,5.064571428571429,4.662285714285714,5.720380952380952,0.0
7799211,squish_dp,2000,5.0,232,3,2,155,9,17.22222222222222,17.468244251806837,52.394357484078775,1.673548387096774,1.4922580645161292,2.6632258064516128,0.0
7799420,squish_dp,2000,5.0,317,1,1,286,8,35.75,44.72423411898822,164.27653308744314,3.8755244755244758,3.595804195804196,5.074825174825175,0.0
7799507,squish_dp,2000,5.0,310,3,2,196,13,15.076923076923077,15.53737116559386,68.17106179385803,4.333163265306122,4.238775510204081,4.454081632653061,0.0
7852277,squish_dp,2000,5.0,247,1,1,202,4,50.5,76.43750632774915,202.3486988338142,1.4742574257425742,1.4643564356435643,1.5975247524752474,0.0
7852403,squish_dp,2000,5.0,290,1,0,290,5,58.0,61.415093431184495,150.59780062407998,2.5013793103448276,2.4282758620689657,3.8003448275862066,0.0
7852411,squish_dp,2000,5.0,607,3,2,521,26,20.03846153846154,25.72012944929401,122.78785857395613,5.264491362763916,3.9103646833013435,5.385988483685221,0.0
7852420,squish_dp,2000,5.0,606,2,1,562,17,33.05882352941177,26.461060977177098,139.11668207549516,4.748754448398577,4.662277580071174,4.79306049822064,0.0
7852422,squish_dp,2000,5.0,216,1,0,216,7,30.857142857142858,39.17707189956812,150.13527464917934,3.003240740740741,2.8055555555555554,4.480092592592593,0.0
7852445,squish_dp,2000,5.0,307,1,0,307,6,51.166666666666664,21.82508189065061,121.67274390555193,4.407166123778501,4.174592833876221,4.547882736156352,0.0
7852451,squish_dp,2000,5.0,314,2,1,261,7,37.285714285714285,38.70432525568494,99.62232083903712,2.512643678160919,2.396168582375479,2.5260536398467432,0.0
8354596,squish_dp,2000,5.0,385,1,0,385,11,35.0,32.27885243790537,75.75652534545962,3.7148051948051948,2.7883116883116883,4.54051948051948,0.0
10752853,squish_dp,2000,6.0,615,2,1,565,29,19.482758620689655,28.06927870729691,133.94538766966352,5.031150442477876,5.021061946902655,5.854159292035398,0.0
10752864,squish_dp,2000,6.0,232,2,1,187,9,20.77777777777778,19.286885606002436,59.21975742405411,3.3010695187165773,2.579144385026738,3.657754010695187,0.0
10752951,squish_dp,2000,6.0,610,1,0,610,36,16.944444444444443,24.538635254928007,190.65768688614662,8.405737704918034,7.899016393442622,8.793770491803278,0.0
10892045,squish_dp,2000,6.0,323,2,1,282,10,28.2,28.97634778397368,97.35508908621483,4.823758865248227,4.773758865248227,5.712056737588652,0.0
10934834,squish_dp,2000,6.0,242,1,0,242,8,30.25,29.588790579474196,84.71139623224774,4.895041322314049,3.200826446280992,4.99297520661157,0.0
10934933,squish_dp,2000,6.0,423,1,0,423,8,52.875,32.34414508202247,106.92200686019928,5.368085106382979,4.942789598108748,7.5801418439716315,0.0
10935081,squish_dp,2000,6.0,278,1,0,278,5,55.6,46.29896226176771,129.3106876026895,2.9780575539568344,2.9032374100719425,3.0237410071942445,0.0
10935136,squish_dp,2000,6.0,308,1,1,261,3,87.0,60.85163620407968,138.36283216062105,2.471647509578544,2.4049808429118777,2.5363984674329503,0.0
10935148,squish_dp,2000,6.0,237,2,3,66,4,16.5,20.54641712988889,52.437392740925276,0.6636363636363636,0.6606060606060606,0.6727272727272727,0.0
10935358,squish_dp,2000,6.0,636,4,3,506,27,18.74074074074074,16.725486756155362,98.57684452551555,5.833596837944665,5.756719367588933,6.014822134387352,0.0
10935638,squish_dp,2000,6.0,228,1,0,228,4,57.0,58.1990607481123,112.67885165823557,2.66359649122807,1.9399122807017544,3.585964912280702,0.0
10935844,squish_dp,2000,6.0,607,1,0,607,33,18.393939393939394,16.341844144553026,142.48671479738425,7.122405271828666,6.138879736408567,8.008566721581548,0.0
10969051,squish_dp,2000,6.0,601,1,0,601,53,11.339622641509434,7.643306860925676,39.85447675332679,9.246755407653911,7.98485856905158,9.530116472545759,0.0
11058912,squish_dp,2000,6.0,601,1,0,601,46,13.065217391304348,13.034010918374843,83.38484316090218,9.05657237936772,8.694675540765392,9.380033277870215,0.0
11071635,squish_dp,2000,6.0,423,2,1,377,16,23.5625,29.65223155995963,163.25993620388934,4.5092838196286475,3.3318302387267904,4.83183023872679,0.0
11071677,squish_dp,2000,6.0,459,2,1,406,7,58.0,84.21877697609459,290.7070638981604,1.8182266009852217,1.6798029556650247,1.8854679802955665,0.0
11071727,squish_dp,2000,6.0,411,1,0,411,9,45.666666666666664,44.2004052398178,172.9202998774528,4.259610705596107,2.980535279805353,4.850608272506083,0.0
11071733,squish_dp,2000,6.0,257,1,0,257,13,19.76923076923077,17.165937222050864,64.19776314201546,5.733852140077821,5.656420233463035,6.703501945525292,0.0
11071965,squish_dp,2000,6.0,535,3,2,448,14,32.0,53.380336256083275,243.35852233588605,2.0756696428571426,1.8924107142857143,2.575669642857143,0.0
11092058,squish_dp,2000,6.0,446,1,1,399,13,30.692307692307693,56.499574654932196,256.85620012607563,3.3588972431077697,3.1513784461152885,3.5167919799498746,0.0
11092072,squish_dp,2000,6.0,247,1,0,247,17,14.529411764705882,14.183511058010156,53.84396506223313,3.309311740890688,3.3008097165991903,3.3465587044534413,0.0
4300268,squish_dp,2000,6.0,961,5,4,431,17,25.352941176470587,28.157114965222725,106.61596574724683,1.5477958236658933,1.5334106728538281,1.5754060324825987,0.0
4303167,squish_dp,2000,6.0,610,3,2,518,16,32.375,77.00899167586694,223.9821776766276,2.494401544401544,2.141891891891892,2.5494208494208492,0.0
4303201,squish_dp,2000,6.0,600,1,0,600,43,13.953488372093023,17.95388430692039,125.11379402149649,7.848166666666666,7.623,8.850333333333333,0.0
4326816,squish_dp,2000,6.0,606,4,4,446,17,26.235294117647058,31.501593985527673,174.42698224621725,2.364125560538117,2.2002242152466365,3.034080717488789,0.0
4453473,squish_dp,2000,6.0,610,3,2,512,40,12.8,36.76354793801061,142.11900412662575,4.4748046875,4.4546875,4.9099609375,0.0
4636267,squish_dp,2000,6.0,624,4,3,474,20,23.7,20.73178129229098,78.11432812510847,4.165189873417721,4.021518987341772,4.214767932489451,0.0
4652239,squish_dp,2000,6.0,601,4,4,432,19,22.736842105263158,25.59941178595681,126.04616503938539,3.009259259259259,2.142824074074074,3.0231481481481484,0.0
4660369,squish_dp,2000,6.0,640,3,2,523,33,15.848484848484848,18.964670574771706,85.96659360766922,7.27265774378585,7.018546845124282,7.341491395793499,0.0
4748312,squish_dp,2000,6.0,624,5,4,435,12,36.25,28.265840304051576,83.16560948419958,2.44551724137931,2.2519540229885058,2.5848275862068966,0.0
4748313,squish_dp,2000,6.0,770,3,2,465,24,19.375,15.548679715109051,61.508918253362296,4.954193548387097,4.5152688172043005,5.65268817204301,0.0
4779685,squish_dp,2000,6.0,669,5,4,405,23,17.608695652173914,7.528339363987048,36.84572296690049,4.7444444444444445,4.120246913580247,4.864938271604938,0.0
4792372,squish_dp,2000,6.0,609,3,3,455,10,45.5,45.21662400924388,159.33572473859013,1.1516483516483516,1.134065934065934,1.2076923076923076,0.0
4793806,squish_dp,2000,6.0,609,4,3,441,19,23.210526315789473,33.95789877958816,130.00936986780772,4.095011337868481,3.047845804988662,4.403174603174603,0.0
4798549,squish_dp,2000,6.0,661,5,4,447,27,16.555555555555557,12.361031045402672,135.86342511559042,4.413870246085011,3.086800894854586,4.611409395973155,0.0
4944723,squish_dp,2000,6.0,650,5,5,292,20,14.6,7.50487433933387,31.81519408268973,4.51986301369863,4.497945205479453,4.614383561643836,0.0
4981908,squish_dp,2000,6.0,251,1,0,251,5,50.2,102.74645328163959,231.0615049495124,2.8239043824701193,2.7756972111553786,2.8968127490039843,0.0
5084249,squish_dp,2000,6.0,600,1,0,600,24,25.0,44.896421740110625,306.09847681685676,6.300833333333333,4.4165,6.857833333333333,0.0
5133027,squish_dp,2000,6.0,628,4,4,395,19,20.789473684210527,23.265340771827976,107.28687271563642,5.554430379746836,4.834177215189873,6.7275949367088606,0.0
5285957,squish_dp,2000,6.0,387,1,0,387,8,48.375,31.419704314265342,138.06689660384163,3.856847545219638,3.7697674418604654,4.624547803617571,0.0
5286334,squish_dp,2000,6.0,342,1,0,342,18,19.0,17.57541910590051,81.99466553299006,6.714619883040936,6.24766081871345,6.855847953216374,0.0
5395622,squish_dp,2000,6.0,231,2,1,198,16,12.375,21.78298353035234,114.14708398116879,3.2924242424242425,3.272727272727273,3.388383838383838,0.0
5538668,squish_dp,2000,6.0,617,1,0,617,49,12.591836734693878,9.030946354394816,103.61570576985979,10.63646677471637,10.49578606158833,10.883306320907618,0.0
5670672,squish_dp,2000,6.0,264,3,2,145,10,14.5,3.3972742898454955,11.17049400722078,3.0965517241379312,2.792413793103448,3.622068965517242,0.0
5729758,squish_dp,2000,6.0,253,1,0,253,13,19.46153846153846,10.995627238231023,83.76956809340213,5.491699604743084,4.634782608695652,5.693280632411067,0.0
5763820,squish_dp,2000,6.0,989,4,5,347,23,15.08695652173913,16.172966547627006,97.80061599469764,3.740922190201729,3.270605187319885,4.735734870317002,0.0
5917923,squish_dp,2000,6.0,272,1,0,272,28,9.714285714285714,4.289882353182447,16.448315214076732,4.801838235294118,4.607720588235294,7.25,0.0
5936666,squish_dp,2000,6.0,602,1,0,602,14,43.0,26.342102356781393,94.89311652153859,4.81328903654485,3.502325581395349,5.812458471760797,0.0
6014730,squish_dp,2000,6.0,219,1,0,219,3,73.0,67.6696656311852,151.94915730731535,1.3579908675799086,1.3515981735159817,1.3630136986301369,0.0
6051512,squish_dp,2000,6.0,601,2,1,568,30,18.933333333333334,55.29823195436082,269.14302447311917,2.6176056338028166,2.37112676056338,2.922887323943662,0.0
6053686,squish_dp,2000,6.0,602,1,0,602,38,15.842105263157896,27.681521562708163,191.55424403598548,6.978239202657806,6.476578073089701,7.608139534883722,0.0
6171971,squish_dp,2000,6.0,372,1,0,372,23,16.17391304347826,32.34687134514372,120.62100583798441,5.23252688172043,5.143548387096774,6.264516129032258,0.0
6172561,squish_dp,2000,6.0,239,1,0,239,10,23.9,23.38686165500702,106.22054390010531,4.956066945606694,4.855648535564853,5.0640167364016735,0.0
6357847,squish_dp,2000,6.0,716,7,6,358,19,18.842105263157894,29.619215894662013,128.50069996411003,2.1125698324022344,1.6977653631284915,2.7089385474860332,0.0
6358495,squish_dp,2000,6.0,308,1,0,308,4,77.0,76.9359421636506,202.8735373828029,1.9314935064935064,1.8522727272727273,1.9711038961038962,0.0
6422329,squish_dp,2000,6.0,269,1,0,269,6,44.833333333333336,21.137763682481076,88.70006067683103,4.621189591078067,4.442007434944238,4.692565055762081,0.0
6547817,squish_dp,2000,6.0,320,1,1,288,5,57.6,22.94254524229992,80.72355288669036,3.593402777777778,3.5718750000000004,3.630555555555555,0.0
6547822,squish_dp,2000,6.0,341,4,3,218,10,21.8,14.636533763680383,55.806371169913696,1.0334862385321102,1.0261467889908256,1.036697247706422,0.0
6756778,squish_dp,2000,6.0,498,1,1,457,2,228.5,61.216161457395465,154.6679256495176,0.7763676148796499,0.7078774617067833,0.7798687089715536,0.0
6896919,squish_dp,2000,6.0,619,2,1,564,31,18.193548387096776,9.900747831185734,60.43841010984104,5.570035460992908,5.095390070921986,9.120212765957447,0.0
6920600,squish_dp,2000,6.0,225,1,0,225,5,45.0,30.772403983264162,98.9192726428137,4.124,4.016444444444445,4.334222222222222,0.0
6922501,squish_dp,2000,6.0,273,1,1,239,5,47.8,37.132656594992035,142.2184211864779,3.995397489539749,3.915481171548117,4.039748953974895,0.0
6922622,squish_dp,2000,6.0,453,1,0,453,21,21.571428571428573,28.772513672828836,90.88361253120937,5.852097130242826,5.591390728476822,6.244812362030905,0.0
6941418,squish_dp,2000,6.0,282,2,1,251,6,41.833333333333336,67.92155351068986,164.400605012643,2.062549800796813,1.6637450199203188,2.489243027888446,0.0
6984632,squish_dp,2000,6.0,617,2,1,578,30,19.266666666666666,19.42241936148777,75.1012537179376,8.30242214532872,8.089446366782006,8.697058823529412,0.0
7555066,squish_dp,2000,6.0,339,1,0,339,8,42.375,22.675600634512517,109.90225982725616,3.6707964601769913,3.2073746312684364,5.504719764011799,0.0
7557391,squish_dp,2000,6.0,302,1,0,302,7,43.142857142857146,40.96093499767856,125.03640855839512,4.185430463576159,3.6572847682119205,5.355298013245033,0.0
7563440,squish_dp,2000,6.0,591,1,0,591,11,53.72727272727273,45.312040642547224,207.67378060366573,5.787478849407783,5.773434856175973,6.062267343485618,0.0
7564587,squish_dp,2000,6.0,242,2,1,197,11,17.90909090909091,29.935155025264947,114.78538137322768,3.9979695431472084,3.879695431472081,4.00253807106599,0.0
7583768,squish_dp,2000,6.0,236,2,2,164,13,12.615384615384615,19.63165508384053,109.64830180971572,4.712804878048781,4.616463414634146,5.371341463414634,0.0
7598344,squish_dp,2000,6.0,219,1,0,219,4,54.75,28.954409800632266,95.20547527736721,3.4009132420091324,3.352054794520548,3.4296803652968038,0.0
7613495,squish_dp,2000,6.0,612,1,0,612,20,30.6,14.966836607257799,79.72567122085546,6.446078431372549,4.316993464052287,6.5700980392156865,0.0
7613518,squish_dp,2000,6.0,285,2,2,214,9,23.77777777777778,57.449998670105586,167.49260080616625,2.8705607476635513,2.8154205607476634,2.9313084112149532,0.0
7613731,squish_dp,2000,6.0,271,1,1,233,4,58.25,54.400747170420765,148.69177227400516,2.7175965665236053,2.6648068669527896,2.771244635193133,0.0
7691124,squish_dp,2000,6.0,255,3,2,178,10,17.8,16.303534646007215,68.34579260441052,2.6449438202247193,2.6331460674157303,2.7219101123595504,0.0
7691163,squish_dp,2000,6.0,301,2,1,267,16,16.6875,19.317296104664432,74.69886696290573,5.071910112359551,3.943071161048689,6.414606741573034,0.0
7691232,squish_dp,2000,6.0,601,1,0,601,60,10.016666666666667,21.498187151779025,197.49521039771295,4.542096505823627,4.203660565723794,4.856905158069884,0.0
7691423,squish_dp,2000,6.0,303,2,1,260,6,43.333333333333336,102.1217719874509,260.8850883875639,1.3973076923076924,1.3919230769230768,1.4061538461538463,0.0
7691435,squish_dp,2000,6.0,343,1,0,343,10,34.3,23.438985683125132,98.11266911117505,4.640524781341108,4.133236151603499,5.337900874635569,0.0
7691520,squish_dp,2000,6.0,608,2,1,552,10,55.2,64.77305296964374,187.1838374862868,3.60018115942029,3.425724637681159,3.6597826086956524,0.0
7691542,squish_dp,2000,6.0,368,2,1,306,11,27.818181818181817,23.501385263044067,73.47053266701127,3.033986928104575,2.373856209150327,3.0562091503267976,0.0
7691885,squish_dp,2000,6.0,251,2,1,208,7,29.714285714285715,45.58688176367908,138.73777087110247,2.9514423076923078,2.941826923076923,3.0629807692307693,0.0
7691909,squish_dp,2000,6.0,624,2,1,586,26,22.53846153846154,17.717840755684943,103.95923858427196,3.911433447098976,3.658361774744028,3.989249146757679,0.0
7795968,squish_dp,2000,6.0,252,1,1,195,6,32.5,40.1364998463386,118.98250970108695,1.722051282051282,1.7138461538461538,1.7302564102564102,0.0
7797310,squish_dp,2000,6.0,601,1,0,601,56,10.732142857142858,9.425994745230678,72.03065745347301,5.825956738768719,5.651414309484193,5.982196339434276,0.0
7799046,squish_dp,2000,6.0,454,1,0,454,8,56.75,92.9654818258072,275.12236119508964,2.4354625550660796,2.386343612334802,2.7687224669603525,0.0
7799135,squish_dp,2000,6.0,329,1,0,329,7,47.0,45.869375364142876,148.05909448897148,2.119148936170213,2.092705167173252,2.158966565349544,0.0
7799180,squish_dp,2000,6.0,645,4,3,515,14,36.785714285714285,28.824399976348904,139.18057382911365,1.8058252427184467,1.7174757281553399,1.9326213592233008,0.0
7799209,squish_dp,2000,6.0,525,1,0,525,12,43.75,46.484819615343476,200.42492319439458,3.4567619047619047,3.436571428571429,3.536,0.0
7799211,squish_dp,2000,6.0,232,3,2,155,9,17.22222222222222,17.468244251806837,52.394357484078775,2.972903225806452,2.50258064516129,3.487741935483871,0.0
7799420,squish_dp,2000,6.0,317,1,1,286,7,40.857142857142854,44.7743833603417,164.27653308744314,4.4653846153846155,4.0933566433566435,4.679020979020979,0.0
7799507,squish_dp,2000,6.0,310,3,2,196,12,16.333333333333332,18.954733471197503,68.17106179385803,4.115306122448979,3.938775510204082,4.365306122448979,0.0
7852277,squish_dp,2000,6.0,247,1,1,202,4,50.5,76.43750632774915,202.3486988338142,1.710891089108911,1.4509900990099012,1.746039603960396,0.0
7852403,squish_dp,2000,6.0,290,1,0,290,5,58.0,61.415093431184495,150.59780062407998,3.3810344827586207,3.009310344827586,3.8851724137931036,0.0
7852411,squish_dp,2000,6.0,607,3,2,521,25,20.84,25.792042389966912,122.78785857395613,3.8238003838771593,2.807101727447217,4.093857965451056,0.0
7852420,squish_dp,2000,6.0,606,2,1,562,16,35.125,26.661237953232845,139.11668207549516,4.398398576512456,4.086654804270462,4.462989323843416,0.0
7852422,squish_dp,2000,6.0,216,1,0,216,5,43.2,47.39136605458113,150.13527464917934,1.9087962962962963,1.900462962962963,1.9277777777777776,0.0
7852445,squish_dp,2000,6.0,307,1,0,307,5,61.4,21.35297340491589,121.67274390555193,2.0716612377850163,1.9811074918566778,2.7814332247557,0.0
7852451,squish_dp,2000,6.0,314,2,1,261,7,37.285714285714285,38.70432525568494,99.62232083903712,1.2195402298850575,1.21455938697318,1.2199233716475095,0.0
8354596,squish_dp,2000,6.0,385,1,0,385,11,35.0,32.27885243790537,75.75652534545962,2.3550649350649353,2.259220779220779,2.6293506493506493,0.0
10752853,squish_dp,2000,7.0,615,2,1,565,29,19.482758620689655,28.06927870729691,133.94538766966352,2.6118584070796462,2.5623008849557523,2.6957522123893805,0.0
10752864,squish_dp,2000,7.0,232,2,1,187,9,20.77777777777778,19.286885606002436,59.21975742405411,2.370053475935829,2.3101604278074865,2.6941176470588237,0.0
10752951,squish_dp,2000,7.0,610,1,0,610,35,17.428571428571427,24.579532706101762,190.65768688614662,5.612131147540984,4.5296721311475405,5.921475409836066,0.0
10892045,squish_dp,2000,7.0,323,2,1,282,9,31.333333333333332,30.140310226575828,83.51539322786823,4.262765957446808,4.2106382978723405,4.434397163120567,0.0
10934834,squish_dp,2000,7.0,242,1,0,242,8,30.25,29.588790579474196,84.71139623224774,4.663223140495868,4.589256198347107,4.794628099173553,0.0
10934933,squish_dp,2000,7.0,423,1,0,423,8,52.875,32.34414508202247,106.92200686019928,5.40307328605201,5.138770685579196,5.411583924349881,0.0
10935081,squish_dp,2000,7.0,278,1,0,278,5,55.6,46.29896226176771,129.3106876026895,1.7284172661870503,1.5845323741007193,1.7877697841726619,0.0
10935136,squish_dp,2000,7.0,308,1,1,261,3,87.0,60.85163620407968,138.36283216062105,1.30727969348659,1.303448275862069,1.3478927203065134,0.0
10935148,squish_dp,2000,7.0,237,2,3,66,4,16.5,20.54641712988889,52.437392740925276,0.6212121212121212,0.6196969696969696,0.6303030303030304,0.0
10935358,squish_dp,2000,7.0,636,4,3,506,23,22.0,19.169173484647743,98.57684452551555,4.466600790513834,3.905928853754941,4.591699604743083,0.0
10935638,squish_dp,2000,7.0,228,1,0,228,4,57.0,58.1990607481123,112.67885165823557,2.667543859649123,2.526315789473684,2.704385964912281,0.0
10935844,squish_dp,2000,7.0,607,1,0,607,31,19.580645161290324,25.114682306319224,143.43300099960166,7.638714991762767,6.597528830313014,7.652059308072488,0.0
10969051,squish_dp,2000,7.0,601,1,0,601,49,12.26530612244898,9.204620008540314,79.92763086022647,6.529118136439268,6.298169717138103,6.573544093178036,0.0
11058912,squish_dp,2000,7.0,601,1,0,601,42,14.30952380952381,13.335378601418789,83.38484316090218,8.185856905158069,7.711480865224626,8.282861896838602,0.0
11071635,squish_dp,2000,7.0,423,2,1,377,16,23.5625,29.65223155995963,163.25993620388934,2.9973474801061006,2.886737400530504,3.754111405835544,0.0
11071677,squish_dp,2000,7.0,459,2,1,406,7,58.0,84.21877697609459,290.7070638981604,1.3263546798029557,1.324630541871921,1.3283251231527093,0.0
11071727,squish_dp,2000,7.0,411,1,0,411,9,45.666666666666664,44.2004052398178,172.9202998774528,2.618491484184915,2.613138686131387,2.7223844282238443,0.0
11071733,squish_dp,2000,7.0,257,1,0,257,11,23.363636363636363,20.32374698698226,62.42600495477309,3.0326848249027236,3.011284046692607,3.0603112840466924,0.0
11071965,squish_dp,2000,7.0,535,3,2,448,14,32.0,53.380336256083275,243.35852233588605,1.9140625,1.6975446428571428,1.9417410714285714,0.0
11092058,squish_dp,2000,7.0,446,1,1,399,12,33.25,58.90503943284772,256.85620012607563,3.0197994987468673,2.9583959899749375,3.635087719298246,0.0
