trajectory,strategy,n_stops,n_stop_points,avg_sed_m,max_sed_m,p95_sed_m,latency_us_per_stop,latency_us_per_point,latency_p25_us_per_point,latency_p75_us_per_point
4668185,centroid,6,269,1.7954331655301725,14.38602834931133,7.595163544320631,11.1,0.24758364312267656,0.241635687732342,0.24944237918215612
4668185,medoid,6,269,1.762010120361272,14.676373782516391,7.779089953288503,946.6000000000001,21.11375464684015,19.03159851301115,22.041263940520448
4668185,snap_to_nearest,6,269,1.771649326950522,14.601270398809083,7.715586865284521,29.01666666666667,0.6472118959107807,0.6390334572490707,0.6483271375464684
4668185,first_point,6,269,12.247059003657867,25.062432822589386,15.726603017504711,3.35,0.07472118959107807,0.07360594795539034,0.07546468401486989
4705097,centroid,4,208,2.9191275251831774,13.735802398203987,8.475529776913307,11.875,0.2283653846153846,0.22115384615384615,0.2293269230769231
4705097,medoid,4,208,2.747832079058196,13.147904052354297,9.688056438823455,730.175,14.041826923076922,13.807692307692308,14.984615384615385
4705097,snap_to_nearest,4,208,2.9453568723289436,13.512800431808913,8.5102259123231,17.0,0.3269230769230769,0.32548076923076924,0.3274038461538461
4705097,first_point,4,208,9.702777951336241,25.404515362030196,14.020699782839856,1.725,0.03317307692307692,0.03317307692307692,0.03365384615384615
4724133,centroid,4,196,2.566358708017433,13.857120691954902,8.519009637098591,5.825,0.11887755102040817,0.11683673469387755,0.1193877551020408
4724133,medoid,4,196,2.5039295402847697,14.261481612798494,8.853856067081487,816.8,16.66938775510204,14.994387755102041,21.476530612244897
4724133,snap_to_nearest,4,196,2.5283340532207825,14.276896845312049,8.869863907798464,27.675000000000004,0.564795918367347,0.561734693877551,0.5683673469387756
4724133,first_point,4,196,10.05290225239051,25.03273971124874,16.061080676291446,1.7249999999999999,0.03520408163265306,0.03520408163265306,0.03520408163265306
4749525,centroid,2,279,2.3603392401371144,17.634010121160518,6.96715686543976,16.75,0.12007168458781362,0.11899641577060933,0.12007168458781362
4749525,medoid,2,279,2.2853416688380683,17.338122146754685,7.79734268695343,5571.6,39.939784946236564,37.36164874551971,43.27455197132617
4749525,snap_to_nearest,2,279,2.286383160799765,17.338122146754685,7.79734268695343,54.85000000000001,0.39318996415770613,0.3913978494623656,0.3935483870967742
4749525,first_point,2,279,13.45238060375197,28.56697306638036,16.807701110002263,2.7,0.01935483870967742,0.01899641577060932,0.02007168458781362
4754626,centroid,4,711,1.7711568330163514,17.208528861233997,5.428149244710937,25.15,0.14149085794655414,0.13825597749648383,0.1421940928270042
4754626,medoid,4,711,1.747710615630115,16.997406783563587,5.992450734493172,16394.925,92.23586497890295,88.87805907172996,103.61518987341772
4754626,snap_to_nearest,4,711,1.7793881898311033,17.2539588373987,5.483012571560892,94.825,0.5334739803094234,0.5264416315049226,0.5457102672292545
4754626,first_point,4,711,15.116750883605828,33.11890892674968,18.88887093937406,3.3499999999999996,0.018846694796061884,0.018565400843881856,0.01912798874824191
