trajectory,strategy,capacity,dp_epsilon_m,n_points,n_moves,n_stops,n_move_points,n_move_keypoints,move_cr,move_mean_sed_m,move_max_sed_m,move_latency_us_per_point,move_latency_p25_us_per_point,move_latency_p75_us_per_point,eviction_hit_rate
4448887,pure_dp,0,6.0,666,6,6,333,18,18.5,15.709334131896515,78.21846548891662,3.166966966966967,2.5681681681681683,3.1879879879879875,nan
4469551,pure_dp,0,6.0,670,4,3,512,28,18.285714285714285,29.278230705579173,161.04599260108304,4.5505859375,4.40703125,4.9185546875,nan
4472905,pure_dp,0,6.0,816,4,3,463,22,21.045454545454547,18.113035362005267,105.62973266810226,4.390280777537797,4.185745140388769,4.896976241900648,nan
4473229,pure_dp,0,6.0,673,4,4,446,19,23.473684210526315,23.837129410332413,126.7825436904558,4.6313901345291475,4.4363228699551565,4.869730941704036,nan
4481970,pure_dp,0,6.0,642,3,2,494,25,19.76,9.513688595388235,37.45333060869008,5.223279352226721,4.198987854251013,5.874089068825911,nan
4482888,pure_dp,0,6.0,647,1,0,647,64,10.109375,4.552013890805072,31.82952853735502,7.809891808346213,7.402009273570325,9.443276661514684,nan
4487550,pure_dp,0,6.0,653,4,3,480,19,25.263157894736842,19.996085038911744,90.75959473360109,2.8089583333333334,2.525625,3.176041666666667,nan
4487946,pure_dp,0,6.0,710,2,1,227,21,10.80952380952381,10.524876195599427,45.65933703738371,3.769162995594714,3.7140969162995594,3.817180616740088,nan
4504164,pure_dp,0,6.0,649,5,5,364,25,14.56,12.460946624276687,54.75934856095841,4.1244505494505495,4.081318681318681,4.325274725274726,nan
4527487,pure_dp,0,6.0,671,4,5,134,9,14.88888888888889,2.9674031082483023,9.106401375380884,1.5097014925373136,1.508955223880597,1.5186567164179106,nan
4544584,pure_dp,0,6.0,672,4,3,540,37,14.594594594594595,15.250445325965437,125.25342498281353,5.745925925925926,5.7374074074074075,5.890185185185185,nan
4547202,pure_dp,0,6.0,696,5,4,436,27,16.14814814814815,7.91692818847269,36.86725871030577,3.5463302752293577,2.960550458715596,3.7555045871559636,nan
4559519,pure_dp,0,6.0,991,6,5,358,24,14.916666666666666,16.46174991374335,126.98572197517917,4.095810055865922,4.065642458100559,4.466480446927374,nan
4575701,pure_dp,0,6.0,700,2,1,657,44,14.931818181818182,11.284989023256605,91.93212439827957,5.944901065449011,5.681430745814307,6.600608828006089,nan
4579744,pure_dp,0,6.0,678,6,5,377,20,18.85,20.89429743129032,101.31224147197696,1.8644562334217507,1.8474801061007957,3.0050397877984087,nan
4605892,pure_dp,0,6.0,678,2,3,41,5,8.2,1.601387917917358,5.120775187735044,2.6439024390243904,2.5853658536585367,2.6487804878048777,nan
4668185,pure_dp,0,6.0,641,7,6,372,25,14.88,10.01545275558844,49.19842286653605,2.8809139784946236,2.4846774193548384,3.161290322580645,nan
4705097,pure_dp,0,6.0,659,4,4,451,27,16.703703703703702,19.355910190158525,80.1807226255203,3.977827050997783,3.893569844789357,4.009756097560976,nan
4724133,pure_dp,0,6.0,650,4,4,454,31,14.64516129032258,27.84392129761627,127.6212774180649,6.026431718061674,5.472246696035242,6.189867841409691,nan
4749525,pure_dp,0,6.0,805,3,2,526,30,17.533333333333335,22.59929480983595,142.51740041681583,6.387642585551331,5.223954372623575,7.046197718631179,nan
4754626,pure_dp,0,6.0,1144,5,4,433,22,19.681818181818183,24.556815698974248,135.41394900589432,3.0524249422632797,2.9547344110854508,3.153810623556582,nan
4754956,pure_dp,0,6.0,647,5,4,419,29,14.448275862068966,28.445986633258084,127.1356431272355,3.626014319809069,3.516706443914081,3.713126491646778,nan
4775763,pure_dp,0,6.0,718,6,5,449,34,13.205882352941176,9.072406854367044,46.82566036709352,4.679064587973274,4.6184855233853,4.702672605790646,nan
4785421,pure_dp,0,6.0,773,4,4,460,21,21.904761904761905,19.625138121442863,103.09284316612936,4.5660869565217395,4.2002173913043475,4.659782608695652,nan
4789937,pure_dp,0,6.0,678,4,4,524,27,19.40740740740741,14.44753938383786,85.22038218986637,4.213549618320611,4.16851145038168,4.254961832061069,nan
4792515,pure_dp,0,6.0,705,7,6,236,24,9.833333333333334,2.9473898195923334,10.644847775516576,3.1563559322033896,3.14364406779661,3.5885593220338983,nan
4811115,pure_dp,0,6.0,643,4,3,483,14,34.5,187.52755761628126,683.94726550881,3.212422360248447,3.1902691511387165,3.2886128364389235,nan
